
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
32, 0.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 67.32, 23.31, 0.0288, 0.0358

32, 0.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 65.00, 22.58, 0.0288, 0.0341

32, 0.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 59.67, 21.42, 0.0288, 0.0326

32, 0.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 56.69, 20.62, 0.0288, 0.0311

32, 0.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 52.05, 19.40, 0.0288, 0.0297

32, 0.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 50.04, 18.68, 0.0288, 0.0283

32, 0.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 46.41, 17.51, 0.0288, 0.0271

32, 0.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 44.40, 16.79, 0.0287, 0.0259

32, 0.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 41.42, 15.63, 0.0288, 0.0248

32, 0.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 39.75, 14.88, 0.0287, 0.0237

32, 0.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.01, 13.90, 0.0287, 0.0227

32, 0.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.35, 12.97, 0.0287, 0.0218

32, 1.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.69, 11.94, 0.0287, 0.0209

32, 1.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.37, 11.10, 0.0287, 0.0201

32, 1.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.96, 10.19, 0.0287, 0.0194

32, 1.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.68, 9.28, 0.0287, 0.0188

32, 1.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.65, 8.31, 0.0287, 0.0183

32, 1.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.33, 7.50, 0.0287, 0.0178

32, 1.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.91, 6.57, 0.0287, 0.0174

32, 1.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.90, 5.75, 0.0287, 0.0171

32, 1.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.07, 5.06, 0.0287, 0.0168

32, 1.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.28, 4.16, 0.0288, 0.0166

32, 1.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.77, 3.50, 0.0288, 0.0165

32, 1.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.61, 2.85, 0.0288, 0.0164

32, 1.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.64, 2.85, 0.0288, 0.0165

32, 1.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.85, 3.12, 0.0288, 0.0166

32, 1.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.32, 4.10, 0.0288, 0.0167

32, 1.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.99, 4.86, 0.0288, 0.0169

32, 1.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.97, 5.88, 0.0288, 0.0172

32, 1.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.22, 6.74, 0.0288, 0.0176

32, 1.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.69, 7.77, 0.0288, 0.0181

32, 1.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.29, 8.67, 0.0289, 0.0186

32, 2.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.01, 9.58, 0.0289, 0.0192

32, 2.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.13, 10.60, 0.0289, 0.0198

32, 2.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.44, 11.49, 0.0289, 0.0205

32, 2.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.16, 12.53, 0.0289, 0.0213

32, 2.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.39, 13.45, 0.0290, 0.0222

32, 2.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.43, 14.47, 0.0290, 0.0232

32, 2.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 39.98, 15.35, 0.0290, 0.0242

32, 2.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 42.16, 16.43, 0.0290, 0.0253

32, 2.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 44.38, 17.34, 0.0290, 0.0265

32, 2.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 47.17, 18.35, 0.0291, 0.0276

32, 2.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 49.14, 19.11, 0.0291, 0.0289

32, 2.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 53.28, 20.29, 0.0291, 0.0302

32, 2.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 55.41, 21.05, 0.0291, 0.0316

32, 2.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 60.26, 22.22, 0.0292, 0.0331

32, 2.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 62.83, 22.94, 0.0292, 0.0347

32, 2.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 67.67, 24.15, 0.0292, 0.0363

32, 2.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 68.44, 24.82, 0.0292, 0.0381

32, 2.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 69.95, 26.04, 0.0293, 0.0398

32, 2.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 70.49, 26.74, 0.0293, 0.0417

32, 2.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 71.68, 27.91, 0.0293, 0.0436

32, 3.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 72.53, 28.65, 0.0294, 0.0457

32, 3.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 74.72, 29.79, 0.0294, 0.0478

32, 3.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 75.98, 30.60, 0.0294, 0.0500

32, 3.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 77.03, 31.62, 0.0295, 0.0522

32, 3.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 77.30, 31.78, 0.0295, 0.0545

32, 3.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 77.52, 31.82, 0.0295, 0.0568

32, 3.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 77.73, 31.86, 0.0295, 0.0592

32, 3.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 77.95, 31.90, 0.0295, 0.0617

32, 3.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 78.16, 31.94, 0.0295, 0.0643

32, 3.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 78.37, 31.96, 0.0295, 0.0669

32, 3.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 78.58, 31.97, 0.0295, 0.0697

32, 3.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 78.80, 31.99, 0.0295, 0.0726

32, 3.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 79.01, 31.99, 0.0295, 0.0755

32, 3.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 79.23, 32.00, 0.0295, 0.0785

32, 3.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 79.45, 32.00, 0.0295, 0.0816

32, 3.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 79.67, 32.01, 0.0295, 0.0848

32, 3.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 79.90, 32.02, 0.0295, 0.0881

32, 3.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 80.12, 32.03, 0.0295, 0.0914

32, 3.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 80.34, 32.05, 0.0295, 0.0949

32, 3.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 80.56, 32.07, 0.0295, 0.0984

32, 4.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 80.79, 32.09, 0.0295, 0.1020

32, 4.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 81.02, 32.11, 0.0295, 0.1058

32, 4.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 81.24, 32.14, 0.0295, 0.1093

32, 4.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 81.46, 32.17, 0.0295, 0.1129

32, 4.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 81.69, 32.19, 0.0295, 0.1166

32, 4.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 81.91, 32.21, 0.0295, 0.1204

32, 4.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 82.11, 32.23, 0.0295, 0.1243

32, 4.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 82.31, 32.26, 0.0295, 0.1283

32, 4.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 82.51, 32.30, 0.0295, 0.1324

32, 4.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 82.71, 32.37, 0.0295, 0.1366

32, 4.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 82.89, 32.47, 0.0295, 0.1410

32, 4.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 83.06, 32.57, 0.0295, 0.1454

32, 4.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 83.22, 32.66, 0.0295, 0.1499

32, 4.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 83.38, 32.72, 0.0295, 0.1545

32, 4.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 83.52, 32.76, 0.0295, 0.1592

32, 4.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 83.66, 32.78, 0.0295, 0.1641

32, 4.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 83.80, 32.80, 0.0295, 0.1690

32, 4.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 83.92, 32.81, 0.0295, 0.1740

32, 4.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 84.05, 32.84, 0.0295, 0.1791

32, 4.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 84.16, 32.86, 0.0295, 0.1843

32, 5.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 84.27, 32.89, 0.0295, 0.1896
