
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
8, -2.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.44, 7.37, 0.0289, 0.1594

8, -2.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.43, 7.36, 0.0289, 0.1547

8, -2.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.42, 7.35, 0.0288, 0.1500

8, -2.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.42, 7.34, 0.0288, 0.1454

8, -2.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.41, 7.33, 0.0288, 0.1408

8, -2.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.40, 7.32, 0.0288, 0.1364

8, -2.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.40, 7.31, 0.0288, 0.1320

8, -2.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.39, 7.30, 0.0288, 0.1276

8, -2.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.38, 7.29, 0.0287, 0.1234

8, -2.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.38, 7.29, 0.0287, 0.1192

8, -2.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.37, 7.28, 0.0287, 0.1151

8, -2.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.36, 7.28, 0.0287, 0.1111

8, -2.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.36, 7.27, 0.0287, 0.1072

8, -2.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.35, 7.26, 0.0287, 0.1033

8, -2.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.34, 7.26, 0.0287, 0.0995

8, -2.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.34, 7.26, 0.0286, 0.0958

8, -2.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.33, 7.25, 0.0286, 0.0922

8, -1.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.33, 7.25, 0.0286, 0.0886

8, -1.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.32, 7.25, 0.0286, 0.0851

8, -1.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.31, 7.24, 0.0286, 0.0817

8, -1.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.31, 7.24, 0.0286, 0.0784

8, -1.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.30, 7.24, 0.0285, 0.0751

8, -1.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.30, 7.23, 0.0285, 0.0719

8, -1.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.29, 7.23, 0.0285, 0.0688

8, -1.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.29, 7.23, 0.0285, 0.0657

8, -1.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.28, 7.22, 0.0285, 0.0628

8, -1.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.28, 7.22, 0.0285, 0.0599

8, -1.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.27, 7.22, 0.0285, 0.0571

8, -1.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.26, 7.21, 0.0285, 0.0543

8, -1.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.26, 7.20, 0.0285, 0.0516

8, -1.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.25, 7.20, 0.0284, 0.0490

8, -1.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.25, 7.19, 0.0284, 0.0465

8, -1.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.24, 7.18, 0.0284, 0.0441

8, -1.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.24, 7.18, 0.0284, 0.0417

8, -1.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.24, 7.17, 0.0284, 0.0394

8, -1.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.23, 7.16, 0.0284, 0.0372

8, -1.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.23, 7.15, 0.0284, 0.0351

8, -0.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.22, 7.13, 0.0284, 0.0330

8, -0.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.22, 7.12, 0.0283, 0.0310

8, -0.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.21, 7.11, 0.0283, 0.0291

8, -0.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.21, 7.09, 0.0283, 0.0273

8, -0.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.20, 7.08, 0.0283, 0.0255

8, -0.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.20, 7.07, 0.0283, 0.0238

8, -0.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.19, 7.06, 0.0283, 0.0222

8, -0.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.19, 7.05, 0.0283, 0.0206

8, -0.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.18, 7.04, 0.0283, 0.0192

8, -0.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.18, 7.03, 0.0282, 0.0178

8, -0.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.17, 7.02, 0.0282, 0.0165

8, -0.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.16, 7.01, 0.0282, 0.0152

8, -0.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.15, 7.00, 0.0282, 0.0141

8, -0.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.15, 6.99, 0.0282, 0.0130

8, -0.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.14, 6.98, 0.0282, 0.0119

8, -0.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.13, 6.97, 0.0282, 0.0110

8, -0.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.12, 6.96, 0.0281, 0.0101

8, -0.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.10, 6.95, 0.0281, 0.0094

8, -0.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.08, 6.93, 0.0281, 0.0087

8, 0.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.05, 6.88, 0.0281, 0.0080

8, 0.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.98, 6.79, 0.0281, 0.0075

8, 0.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.34, 5.80, 0.0280, 0.0069

8, 0.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.76, 4.93, 0.0279, 0.0065

8, 0.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.96, 3.92, 0.0279, 0.0061

8, 0.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.38, 3.04, 0.0279, 0.0059

8, 0.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.86, 2.08, 0.0279, 0.0057

8, 0.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.53, 1.28, 0.0279, 0.0056

8, 0.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.51, 1.21, 0.0279, 0.0056

8, 0.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.56, 1.36, 0.0280, 0.0057

8, 0.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.08, 2.52, 0.0280, 0.0057

8, 0.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.45, 3.17, 0.0280, 0.0059

8, 0.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.14, 4.18, 0.0280, 0.0061

8, 0.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.85, 5.05, 0.0281, 0.0066

8, 0.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.58, 6.17, 0.0281, 0.0070

8, 0.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.02, 6.84, 0.0282, 0.0075

8, 0.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.08, 6.93, 0.0282, 0.0081

8, 0.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.10, 6.96, 0.0282, 0.0087

8, 0.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.12, 6.98, 0.0282, 0.0094

8, 0.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.13, 6.99, 0.0282, 0.0102

8, 1.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.15, 7.00, 0.0282, 0.0111

8, 1.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.16, 7.01, 0.0282, 0.0121

8, 1.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.16, 7.02, 0.0282, 0.0131

8, 1.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.17, 7.02, 0.0282, 0.0142

8, 1.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.18, 7.03, 0.0282, 0.0154

8, 1.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.18, 7.04, 0.0282, 0.0166

8, 1.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.19, 7.05, 0.0282, 0.0179

8, 1.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.19, 7.06, 0.0282, 0.0193

8, 1.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.20, 7.06, 0.0282, 0.0208

8, 1.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.20, 7.07, 0.0282, 0.0224

8, 1.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.21, 7.09, 0.0282, 0.0240

8, 1.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.21, 7.10, 0.0282, 0.0257

8, 1.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.22, 7.11, 0.0282, 0.0274

8, 1.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.22, 7.12, 0.0282, 0.0293

8, 1.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.23, 7.14, 0.0282, 0.0312

8, 1.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.23, 7.15, 0.0281, 0.0332

8, 1.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.23, 7.16, 0.0281, 0.0353

8, 1.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.24, 7.17, 0.0281, 0.0374

8, 1.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.24, 7.18, 0.0281, 0.0397

8, 1.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.25, 7.19, 0.0281, 0.0419

8, 2.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.25, 7.20, 0.0281, 0.0443

8, 2.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.26, 7.20, 0.0281, 0.0468

8, 2.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.26, 7.21, 0.0281, 0.0493

8, 2.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.27, 7.22, 0.0281, 0.0519

8, 2.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.27, 7.22, 0.0281, 0.0546

8, 2.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.28, 7.23, 0.0281, 0.0573

8, 2.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.28, 7.23, 0.0281, 0.0601

8, 2.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.29, 7.24, 0.0281, 0.0630

8, 2.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.29, 7.24, 0.0281, 0.0660

8, 2.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.30, 7.24, 0.0281, 0.0691

8, 2.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.30, 7.25, 0.0281, 0.0722

8, 2.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.31, 7.25, 0.0281, 0.0754

8, 2.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.31, 7.25, 0.0281, 0.0787

8, 2.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.32, 7.25, 0.0281, 0.0820

8, 2.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.32, 7.26, 0.0281, 0.0854

8, 2.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.33, 7.26, 0.0281, 0.0889

8, 2.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.34, 7.26, 0.0281, 0.0925

8, 2.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.34, 7.27, 0.0281, 0.0962

8, 2.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.35, 7.27, 0.0281, 0.0999

8, 2.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.35, 7.27, 0.0281, 0.1037

8, 3.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.36, 7.28, 0.0281, 0.1075

8, 3.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.37, 7.28, 0.0281, 0.1115

8, 3.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.37, 7.29, 0.0281, 0.1155

8, 3.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.38, 7.30, 0.0281, 0.1196

8, 3.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.39, 7.30, 0.0281, 0.1238

8, 3.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.39, 7.31, 0.0281, 0.1281

8, 3.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.40, 7.32, 0.0281, 0.1324

8, 3.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.41, 7.33, 0.0281, 0.1368

8, 3.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.41, 7.34, 0.0281, 0.1412

8, 3.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.42, 7.35, 0.0281, 0.1458

8, 3.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.43, 7.36, 0.0281, 0.1504

8, 3.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.43, 7.37, 0.0281, 0.1551

8, 3.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.44, 7.38, 0.0282, 0.1599

8, 3.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.45, 7.39, 0.0282, 0.1647

8, 3.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.45, 7.40, 0.0282, 0.1697

8, 3.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.46, 7.41, 0.0282, 0.1747

8, 3.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.47, 7.42, 0.0282, 0.1797

8, 3.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.48, 7.43, 0.0282, 0.1849

8, 3.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.48, 7.44, 0.0282, 0.1901

8, 3.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.49, 7.45, 0.0282, 0.1954

8, 4.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.50, 7.45, 0.0282, 0.2008

8, 4.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.51, 7.46, 0.0282, 0.2062

8, 4.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.52, 7.47, 0.0282, 0.2117

8, 4.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.52, 7.47, 0.0282, 0.2173

8, 4.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.53, 7.48, 0.0282, 0.2230

8, 4.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.54, 7.48, 0.0282, 0.2288

8, 4.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.55, 7.48, 0.0282, 0.2346

8, 4.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.55, 7.49, 0.0282, 0.2405

8, 4.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.56, 7.49, 0.0282, 0.2465

8, 4.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.57, 7.49, 0.0282, 0.2525

8, 4.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.58, 7.50, 0.0282, 0.2586

8, 4.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.59, 7.50, 0.0282, 0.2648

8, 4.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.59, 7.50, 0.0282, 0.2711

8, 4.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.60, 7.50, 0.0282, 0.2775

8, 4.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.61, 7.51, 0.0282, 0.2839

8, 4.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.62, 7.51, 0.0282, 0.2904

8, 4.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.63, 7.51, 0.0282, 0.2969

8, 4.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.64, 7.51, 0.0282, 0.3036

8, 4.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.65, 7.52, 0.0282, 0.3103

8, 4.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.65, 7.52, 0.0282, 0.3171

8, 5.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.66, 7.53, 0.0282, 0.3240
