
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial

4, -4.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.23, 0.0273, 0.2771

4, -4.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.22, 0.0273, 0.2708

4, -3.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.22, 0.0273, 0.2645

4, -3.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.22, 0.0272, 0.2583

4, -3.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.22, 0.0272, 0.2522

4, -3.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.21, 0.0272, 0.2461

4, -3.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.21, 0.0272, 0.2401

4, -3.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.20, 0.0272, 0.2342

4, -3.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.20, 0.0272, 0.2284

4, -3.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.20, 0.0271, 0.2226

4, -3.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.19, 0.0271, 0.2169

4, -3.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.19, 0.0271, 0.2114

4, -3.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.19, 0.0271, 0.2058

4, -3.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.18, 0.0271, 0.2004

4, -3.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.18, 0.0271, 0.1950

4, -3.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.17, 0.0271, 0.1897

4, -3.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.17, 0.0271, 0.1845

4, -3.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.17, 0.0271, 0.1793

4, -3.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.16, 0.0270, 0.1743

4, -3.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.16, 0.0270, 0.1693

4, -3.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.16, 0.0270, 0.1643

4, -3.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.15, 0.0270, 0.1595

4, -2.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.15, 0.0270, 0.1547

4, -2.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.15, 0.0270, 0.1500

4, -2.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.15, 0.0269, 0.1454

4, -2.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.14, 0.0269, 0.1408

4, -2.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.14, 0.0269, 0.1364

4, -2.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.14, 0.0269, 0.1320

4, -2.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.14, 0.0269, 0.1276

4, -2.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.13, 0.0269, 0.1234

4, -2.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.13, 0.0268, 0.1192

4, -2.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0268, 0.1151

4, -2.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0268, 0.1111

4, -2.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0268, 0.1071

4, -2.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0268, 0.1032

4, -2.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.12, 0.0267, 0.0994

4, -2.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0267, 0.0957

4, -2.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0267, 0.0921

4, -2.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0267, 0.0885

4, -2.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0267, 0.0850

4, -2.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0267, 0.0816

4, -2.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0267, 0.0782

4, -1.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0267, 0.0749

4, -1.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0266, 0.0717

4, -1.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0266, 0.0686

4, -1.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0266, 0.0656

4, -1.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.10, 0.0266, 0.0626

4, -1.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.10, 0.0266, 0.0597

4, -1.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.10, 0.0265, 0.0568

4, -1.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.09, 0.0265, 0.0541

4, -1.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.09, 0.0265, 0.0514

4, -1.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.09, 0.0265, 0.0488

4, -1.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.08, 0.0265, 0.0463

4, -1.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.08, 0.0265, 0.0438

4, -1.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.08, 0.0265, 0.0414

4, -1.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.07, 0.0265, 0.0391

4, -1.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.07, 0.0264, 0.0369

4, -1.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.06, 0.0264, 0.0348

4, -1.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.06, 0.0264, 0.0327

4, -1.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.06, 0.0264, 0.0307

4, -1.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.05, 0.0264, 0.0288

4, -1.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.05, 0.0264, 0.0269

4, -0.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.04, 0.0264, 0.0251

4, -0.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.04, 0.0264, 0.0234

4, -0.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.04, 0.0264, 0.0218

4, -0.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.03, 0.0263, 0.0202

4, -0.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.03, 0.0263, 0.0188

4, -0.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.02, 0.0263, 0.0174

4, -0.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.02, 0.0263, 0.0161

4, -0.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.02, 0.0263, 0.0148

4, -0.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.01, 0.0263, 0.0137

4, -0.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.01, 0.0263, 0.0126

4, -0.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.01, 0.0263, 0.0116

4, -0.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 3.00, 0.0263, 0.0106

4, -0.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 3.00, 0.0263, 0.0098

4, -0.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 3.00, 0.0263, 0.0090

4, -0.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.99, 0.0263, 0.0083

4, -0.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.99, 0.0263, 0.0076

4, -0.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.98, 0.0263, 0.0070

4, -0.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.97, 0.0263, 0.0065

4, -0.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.22, 2.96, 0.0263, 0.0061

4, 0.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.20, 2.93, 0.0263, 0.0057

4, 0.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.17, 2.88, 0.0263, 0.0054

4, 0.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.88, 2.21, 0.0262, 0.0052

4, 0.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.54, 1.21, 0.0262, 0.0051

4, 0.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.51, 1.08, 0.0262, 0.0050

4, 0.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.54, 1.21, 0.0261, 0.0051

4, 0.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.87, 2.17, 0.0262, 0.0052

4, 0.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.18, 2.89, 0.0262, 0.0054

4, 0.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.21, 2.94, 0.0262, 0.0057

4, 0.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.22, 2.96, 0.0262, 0.0060

4, 0.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.98, 0.0262, 0.0064

4, 0.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.99, 0.0262, 0.0069

4, 0.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.99, 0.0262, 0.0075

4, 0.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 3.00, 0.0262, 0.0082

4, 0.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 3.00, 0.0262, 0.0089

4, 0.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 3.00, 0.0262, 0.0097

4, 0.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 3.01, 0.0262, 0.0106

4, 0.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.01, 0.0262, 0.0115

4, 0.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.01, 0.0262, 0.0125

4, 0.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.02, 0.0262, 0.0136

4, 1.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.02, 0.0262, 0.0148

4, 1.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.02, 0.0262, 0.0161

4, 1.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.03, 0.0262, 0.0174

4, 1.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.03, 0.0262, 0.0188

4, 1.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.03, 0.0262, 0.0202

4, 1.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.04, 0.0262, 0.0218

4, 1.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.04, 0.0262, 0.0234

4, 1.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.05, 0.0262, 0.0251

4, 1.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.05, 0.0262, 0.0269

4, 1.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.05, 0.0262, 0.0287

4, 1.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.06, 0.0262, 0.0307

4, 1.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.06, 0.0262, 0.0327

4, 1.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.07, 0.0262, 0.0347

4, 1.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.07, 0.0262, 0.0369

4, 1.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.07, 0.0262, 0.0391

4, 1.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.08, 0.0262, 0.0414

4, 1.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.08, 0.0262, 0.0438

4, 1.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.09, 0.0262, 0.0462

4, 1.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.09, 0.0262, 0.0487

4, 1.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.09, 0.0262, 0.0513

4, 2.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.10, 0.0262, 0.0540

4, 2.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.10, 0.0262, 0.0567

4, 2.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.10, 0.0262, 0.0596

4, 2.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.10, 0.0262, 0.0624

4, 2.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0262, 0.0654

4, 2.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0262, 0.0685

4, 2.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0262, 0.0716

4, 2.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.11, 0.0262, 0.0748

4, 2.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0262, 0.0781

4, 2.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0263, 0.0814

4, 2.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0263, 0.0848

4, 2.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0263, 0.0883

4, 2.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0263, 0.0919

4, 2.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.12, 0.0263, 0.0955

4, 2.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0263, 0.0992

4, 2.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0263, 0.1030

4, 2.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0263, 0.1069

4, 2.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0263, 0.1109

4, 2.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.13, 0.0263, 0.1149

4, 2.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.13, 0.0263, 0.1190

4, 3.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.13, 0.0263, 0.1231

4, 3.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.14, 0.0263, 0.1274

4, 3.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.14, 0.0263, 0.1317

4, 3.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.14, 0.0263, 0.1361

4, 3.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.14, 0.0263, 0.1406

4, 3.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.15, 0.0263, 0.1451

4, 3.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.15, 0.0263, 0.1497

4, 3.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.15, 0.0263, 0.1544

4, 3.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.15, 0.0263, 0.1592

4, 3.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.16, 0.0263, 0.1640

4, 3.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.16, 0.0263, 0.1690

4, 3.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.16, 0.0263, 0.1740

4, 3.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.17, 0.0263, 0.1790

4, 3.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.17, 0.0263, 0.1842

4, 3.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.17, 0.0263, 0.1894

4, 3.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.18, 0.0263, 0.1947

4, 3.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.18, 0.0263, 0.2000

4, 3.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.19, 0.0263, 0.2055

4, 3.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.19, 0.0263, 0.2110

4, 3.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.19, 0.0264, 0.2166

4, 4.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.20, 0.0264, 0.2223

4, 4.05, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.20, 0.0264, 0.2280

4, 4.10, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.21, 0.0264, 0.2338

4, 4.15, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.21, 0.0264, 0.2397

4, 4.20, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.21, 0.0264, 0.2457

4, 4.25, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.22, 0.0264, 0.2518

4, 4.30, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.22, 0.0264, 0.2579

4, 4.35, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.22, 0.0264, 0.2641

4, 4.40, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.22, 0.0264, 0.2703

4, 4.45, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.23, 0.0264, 0.2767

4, 4.50, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.23, 0.0264, 0.2831

4, 4.55, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.42, 3.23, 0.0264, 0.2896

4, 4.60, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.42, 3.23, 0.0264, 0.2962

4, 4.65, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.42, 3.24, 0.0264, 0.3028

4, 4.70, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.42, 3.24, 0.0264, 0.3095

4, 4.75, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.43, 3.24, 0.0264, 0.3163

4, 4.80, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.43, 3.24, 0.0264, 0.3232

4, 4.85, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.43, 3.24, 0.0264, 0.3301

4, 4.90, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.43, 3.25, 0.0264, 0.3372

4, 4.95, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.44, 3.25, 0.0264, 0.3443

4, 5.00, 0.010, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.44, 3.25, 0.0264, 0.3514
