
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
16, -4.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.95, 17.44, 2.8945, 3.0898

16, -3.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.89, 17.42, 2.8944, 3.0710

16, -3.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.84, 17.40, 2.8943, 3.0523

16, -3.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.79, 17.39, 2.8943, 3.0338

16, -3.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.73, 17.37, 2.8943, 3.0155

16, -3.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.68, 17.35, 2.8942, 2.9971

16, -3.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.63, 17.33, 2.8941, 2.9788

16, -3.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.57, 17.32, 2.8941, 2.9606

16, -3.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.52, 17.30, 2.8941, 2.9425

16, -3.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.46, 17.28, 2.8940, 2.9244

16, -3.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.41, 17.26, 2.8941, 2.9065

16, -3.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.35, 17.24, 2.8940, 2.8885

16, -3.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.30, 17.23, 2.8938, 2.8705

16, -3.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.25, 17.21, 2.8939, 2.8528

16, -3.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.19, 17.19, 2.8938, 2.8352

16, -3.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.14, 17.17, 2.8939, 2.8176

16, -3.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.09, 17.15, 2.8939, 2.8000

16, -3.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.03, 17.13, 2.8939, 2.7826

16, -3.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.97, 17.11, 2.8939, 2.7653

16, -3.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.92, 17.09, 2.8938, 2.7479

16, -3.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.87, 17.07, 2.8937, 2.7308

16, -2.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.81, 17.05, 2.8939, 2.7136

16, -2.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.75, 17.03, 2.8941, 2.6967

16, -2.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.69, 17.01, 2.8941, 2.6800

16, -2.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.64, 17.00, 2.8941, 2.6631

16, -2.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.58, 16.98, 2.8942, 2.6465

16, -2.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.53, 16.96, 2.8943, 2.6299

16, -2.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.47, 16.94, 2.8942, 2.6132

16, -2.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.41, 16.92, 2.8944, 2.5967

16, -2.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.36, 16.90, 2.8944, 2.5803

16, -2.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.30, 16.88, 2.8945, 2.5641

16, -2.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.24, 16.86, 2.8945, 2.5477

16, -2.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.19, 16.84, 2.8946, 2.5316

16, -2.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.13, 16.81, 2.8949, 2.5159

16, -2.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.07, 16.79, 2.8951, 2.4999

16, -2.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.01, 16.77, 2.8950, 2.4839

16, -2.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.95, 16.75, 2.8951, 2.4679

16, -2.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.89, 16.73, 2.8952, 2.4522

16, -2.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.83, 16.71, 2.8954, 2.4365

16, -2.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.78, 16.69, 2.8957, 2.4211

16, -2.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.72, 16.66, 2.8961, 2.4055

16, -1.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.66, 16.64, 2.8963, 2.3899

16, -1.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.60, 16.62, 2.8965, 2.3747

16, -1.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.54, 16.60, 2.8967, 2.3591

16, -1.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.48, 16.57, 2.8968, 2.3437

16, -1.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.42, 16.55, 2.8969, 2.3286

16, -1.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.35, 16.53, 2.8969, 2.3134

16, -1.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.29, 16.51, 2.8969, 2.2984

16, -1.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.23, 16.48, 2.8968, 2.2834

16, -1.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.17, 16.46, 2.8967, 2.2681

16, -1.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.11, 16.43, 2.8962, 2.2531

16, -1.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.04, 16.41, 2.8958, 2.2379

16, -1.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.98, 16.38, 2.8955, 2.2229

16, -1.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.92, 16.36, 2.8950, 2.2076

16, -1.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.85, 16.33, 2.8956, 2.1930

16, -1.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.78, 16.31, 2.8954, 2.1785

16, -1.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.72, 16.28, 2.8952, 2.1639

16, -1.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.65, 16.25, 2.8957, 2.1498

16, -1.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.59, 16.23, 2.8950, 2.1351

16, -1.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.52, 16.20, 2.8947, 2.1209

16, -1.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.45, 16.17, 2.8947, 2.1069

16, -0.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.38, 16.14, 2.8954, 2.0934

16, -0.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.32, 16.11, 2.8967, 2.0802

16, -0.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.25, 16.08, 2.8962, 2.0661

16, -0.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.18, 16.05, 2.8964, 2.0530

16, -0.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.11, 16.02, 2.8963, 2.0393

16, -0.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 24.04, 15.99, 2.8958, 2.0250

16, -0.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.97, 15.95, 2.8963, 2.0117

16, -0.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.89, 15.92, 2.8964, 1.9982

16, -0.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.82, 15.89, 2.8962, 1.9847

16, -0.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.74, 15.85, 2.8962, 1.9718

16, -0.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.66, 15.82, 2.8962, 1.9585

16, -0.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.58, 15.78, 2.8959, 1.9451

16, -0.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.50, 15.74, 2.8954, 1.9316

16, -0.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.42, 15.70, 2.8961, 1.9192

16, -0.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.34, 15.66, 2.8952, 1.9053

16, -0.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.26, 15.62, 2.8962, 1.8929

16, -0.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.18, 15.58, 2.8961, 1.8801

16, -0.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.10, 15.54, 2.8963, 1.8673

16, -0.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 23.01, 15.50, 2.8970, 1.8551

16, 0.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.92, 15.45, 2.8952, 1.8415

16, 0.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.83, 15.40, 2.8968, 1.8298

16, 0.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.74, 15.35, 2.8964, 1.8173

16, 0.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.65, 15.30, 2.8959, 1.8045

16, 0.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.56, 15.25, 2.8965, 1.7926

16, 0.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.47, 15.20, 2.8978, 1.7813

16, 0.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.37, 15.15, 2.8955, 1.7678

16, 0.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.28, 15.09, 2.8968, 1.7575

16, 0.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.17, 15.03, 2.8974, 1.7452

16, 0.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 22.07, 14.96, 2.8966, 1.7323

16, 0.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.97, 14.91, 2.8976, 1.7207

16, 0.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.86, 14.85, 2.8988, 1.7105

16, 0.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.75, 14.78, 2.8994, 1.6986

16, 0.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.64, 14.72, 2.8975, 1.6848

16, 0.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.54, 14.66, 2.8966, 1.6736

16, 0.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.41, 14.57, 2.8959, 1.6611

16, 0.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.31, 14.51, 2.8960, 1.6502

16, 0.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.20, 14.45, 2.8978, 1.6398

16, 0.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 21.08, 14.37, 2.8973, 1.6281

16, 0.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.97, 14.30, 2.8963, 1.6159

16, 1.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.85, 14.23, 2.8996, 1.6074

16, 1.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.73, 14.15, 2.8983, 1.5953

16, 1.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.59, 14.07, 2.8979, 1.5841

16, 1.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.49, 14.01, 2.8977, 1.5731

16, 1.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.34, 13.92, 2.9003, 1.5643

16, 1.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.22, 13.83, 2.8976, 1.5519

16, 1.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 20.11, 13.76, 2.8971, 1.5409

16, 1.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 19.98, 13.68, 2.8962, 1.5286

16, 1.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 19.86, 13.60, 2.8986, 1.5192

16, 1.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 19.70, 13.50, 2.8971, 1.5091

16, 1.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 19.58, 13.42, 2.8936, 1.4960

16, 1.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 19.46, 13.35, 2.8950, 1.4870

16, 1.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 19.33, 13.26, 2.8944, 1.4767

16, 1.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 19.19, 13.17, 2.8944, 1.4652

16, 1.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 19.03, 13.07, 2.8973, 1.4569

16, 1.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 18.90, 12.98, 2.8966, 1.4464

16, 1.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 18.78, 12.90, 2.8921, 1.4357

16, 1.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 18.62, 12.81, 2.8953, 1.4273

16, 1.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 18.48, 12.72, 2.8963, 1.4175

16, 1.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 18.33, 12.61, 2.8957, 1.4057

16, 2.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 18.20, 12.53, 2.8956, 1.3964

16, 2.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 18.07, 12.44, 2.8956, 1.3873

16, 2.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 17.94, 12.35, 2.8935, 1.3762

16, 2.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 17.79, 12.25, 2.8932, 1.3666

16, 2.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 17.65, 12.16, 2.8937, 1.3567

16, 2.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 17.50, 12.06, 2.8930, 1.3471

16, 2.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 17.37, 11.97, 2.8930, 1.3385

16, 2.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 17.23, 11.88, 2.8927, 1.3298

16, 2.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 17.09, 11.78, 2.8949, 1.3217

16, 2.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 16.98, 11.69, 2.8926, 1.3113

16, 2.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 16.84, 11.60, 2.8919, 1.3021

16, 2.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 16.66, 11.49, 2.8931, 1.2939

16, 2.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 16.51, 11.41, 2.8938, 1.2851

16, 2.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 16.34, 11.30, 2.8946, 1.2775

16, 2.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 16.18, 11.21, 2.8961, 1.2694

16, 2.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 15.99, 11.09, 2.8913, 1.2592

16, 2.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 15.86, 11.02, 2.8953, 1.2522

16, 2.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 15.65, 10.89, 2.8945, 1.2429

16, 2.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 15.52, 10.82, 2.8963, 1.2370

16, 2.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 15.33, 10.71, 2.8958, 1.2277

16, 3.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 15.18, 10.62, 2.8919, 1.2194

16, 3.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 15.01, 10.52, 2.8937, 1.2113

16, 3.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 14.85, 10.41, 2.8927, 1.2044

16, 3.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 14.67, 10.31, 2.8964, 1.1983

16, 3.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 14.50, 10.20, 2.8940, 1.1897

16, 3.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 14.32, 10.10, 2.8969, 1.1829

16, 3.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 14.19, 10.02, 2.8931, 1.1748

16, 3.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 14.01, 9.91, 2.8937, 1.1674

16, 3.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 13.82, 9.80, 2.8958, 1.1602

16, 3.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 13.68, 9.71, 2.8948, 1.1533

16, 3.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 13.52, 9.62, 2.8946, 1.1463

16, 3.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 13.35, 9.51, 2.8963, 1.1406

16, 3.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 13.21, 9.42, 2.8953, 1.1310

16, 3.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 13.03, 9.31, 2.8950, 1.1255

16, 3.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 12.86, 9.20, 2.8963, 1.1188

16, 3.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 12.73, 9.13, 2.8958, 1.1123

16, 3.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 12.59, 9.03, 2.8976, 1.1068

16, 3.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 12.43, 8.93, 2.8968, 1.1003

16, 3.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 12.28, 8.83, 2.8942, 1.0922

16, 3.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 12.11, 8.72, 2.8970, 1.0866

16, 4.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 11.98, 8.64, 2.8977, 1.0811

16, 4.05, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 11.85, 8.55, 2.8965, 1.0752

16, 4.10, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 11.69, 8.45, 2.8963, 1.0695

16, 4.15, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 11.51, 8.33, 2.8942, 1.0606

16, 4.20, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 11.39, 8.25, 2.8950, 1.0553

16, 4.25, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 11.26, 8.17, 2.8978, 1.0504

16, 4.30, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 11.10, 8.06, 2.8957, 1.0439

16, 4.35, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 10.95, 7.95, 2.8989, 1.0387

16, 4.40, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 10.82, 7.85, 2.8982, 1.0339

16, 4.45, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 10.68, 7.76, 2.9006, 1.0283

16, 4.50, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 10.53, 7.66, 2.8982, 1.0221

16, 4.55, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 10.39, 7.56, 2.8983, 1.0161

16, 4.60, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 10.28, 7.47, 2.8965, 1.0097

16, 4.65, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 10.13, 7.36, 2.8965, 1.0059

16, 4.70, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 10.00, 7.27, 2.8973, 1.0004

16, 4.75, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 9.83, 7.14, 2.8965, 0.9942

16, 4.80, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 9.74, 7.07, 2.8955, 0.9896

16, 4.85, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 9.63, 6.98, 2.9010, 0.9872

16, 4.90, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 9.53, 6.90, 2.8967, 0.9805

16, 4.95, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 9.39, 6.79, 2.8985, 0.9761

16, 5.00, 1.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 9.26, 6.68, 2.8998, 0.9738
