
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
4, -2.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 2.63, 26.2537, 7.7861

4, -2.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 2.62, 26.2286, 7.7340

4, -2.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 2.62, 26.2081, 7.7099

4, -2.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 2.61, 26.2202, 7.6711

4, -2.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 2.61, 26.1861, 7.6606

4, -2.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 2.61, 26.2103, 7.6578

4, -2.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 2.60, 26.2244, 7.6617

4, -2.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 2.60, 26.1368, 7.5771

4, -2.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 2.59, 26.1301, 7.5729

4, -2.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 2.58, 26.2022, 7.5908

4, -2.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 2.57, 26.2057, 7.5973

4, -2.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 2.57, 26.2845, 7.6242

4, -2.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 2.57, 26.2084, 7.5540

4, -2.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 2.56, 26.1896, 7.5151

4, -1.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 2.56, 26.1502, 7.4619

4, -1.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 2.55, 26.2101, 7.4962

4, -1.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 2.54, 26.2554, 7.5380

4, -1.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 2.54, 26.1975, 7.4815

4, -1.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.53, 26.2254, 7.4645

4, -1.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.52, 26.2513, 7.4409

4, -1.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.53, 26.2496, 7.4108

4, -1.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.52, 26.1653, 7.3537

4, -1.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.50, 26.2482, 7.3923

4, -1.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.51, 26.2049, 7.3518

4, -1.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.22, 2.50, 26.2126, 7.3169

4, -1.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.22, 2.50, 26.1636, 7.3230

4, -1.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.22, 2.49, 26.2335, 7.3335

4, -1.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.21, 2.48, 26.2723, 7.3389

4, -1.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.21, 2.48, 26.2248, 7.2899

4, -1.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.21, 2.48, 26.1976, 7.2645

4, -1.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.21, 2.47, 26.3037, 7.2962

4, -1.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.20, 2.45, 26.2095, 7.2365

4, -1.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.20, 2.45, 26.1880, 7.1913

4, -1.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.19, 2.44, 26.2904, 7.2593

4, -0.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.19, 2.45, 26.2214, 7.2039

4, -0.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.19, 2.44, 26.2279, 7.1488

4, -0.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.18, 2.43, 26.2424, 7.1960

4, -0.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.19, 2.43, 26.2187, 7.1140

4, -0.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.18, 2.43, 26.2102, 7.0848

4, -0.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.17, 2.41, 26.2704, 7.1796

4, -0.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.17, 2.41, 26.2611, 7.1235

4, -0.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.17, 2.41, 26.2302, 7.1010

4, -0.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.17, 2.41, 26.1812, 7.0323

4, -0.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.17, 2.40, 26.1635, 7.0188

4, -0.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.16, 2.39, 26.2265, 7.0520

4, -0.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.16, 2.39, 26.2697, 7.0472

4, -0.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.15, 2.38, 26.2005, 6.9995

4, -0.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.15, 2.37, 26.2432, 7.0036

4, -0.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.15, 2.37, 26.1371, 6.9186

4, -0.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.15, 2.37, 26.1835, 6.9451

4, -0.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.15, 2.37, 26.2594, 7.0058

4, -0.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.14, 2.36, 26.1565, 6.8851

4, -0.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.14, 2.35, 26.1859, 6.9151

4, 0.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.13, 2.34, 26.2699, 6.9123

4, 0.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.14, 2.35, 26.2622, 6.9144

4, 0.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.13, 2.34, 26.2300, 6.8915

4, 0.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.13, 2.33, 26.2525, 6.9171

4, 0.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.13, 2.33, 26.2138, 6.8647

4, 0.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.12, 2.32, 26.2606, 6.8894

4, 0.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.12, 2.32, 26.2680, 6.8843

4, 0.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.12, 2.31, 26.2491, 6.8373

4, 0.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.11, 2.31, 26.1189, 6.7359

4, 0.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.11, 2.30, 26.2457, 6.8323

4, 0.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.11, 2.30, 26.2752, 6.8158

4, 0.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.11, 2.30, 26.2125, 6.7826

4, 0.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.10, 2.28, 26.2293, 6.7582

4, 0.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.10, 2.28, 26.2664, 6.7901

4, 0.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.10, 2.28, 26.2177, 6.7361

4, 0.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.09, 2.27, 26.2583, 6.7279

4, 0.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.09, 2.26, 26.2845, 6.7323

4, 0.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.08, 2.25, 26.1981, 6.6726

4, 0.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.08, 2.25, 26.2742, 6.7161

4, 0.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.08, 2.26, 26.1330, 6.6278

4, 1.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.08, 2.25, 26.2356, 6.6851

4, 1.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.07, 2.24, 26.2539, 6.6765

4, 1.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.07, 2.24, 26.2127, 6.6161

4, 1.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.07, 2.24, 26.1762, 6.5925

4, 1.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.07, 2.23, 26.2299, 6.6072

4, 1.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.07, 2.22, 26.2021, 6.5803

4, 1.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.06, 2.22, 26.1992, 6.5771

4, 1.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.06, 2.21, 26.2751, 6.6382

4, 1.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.06, 2.20, 26.3238, 6.6456

4, 1.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.06, 2.22, 26.1273, 6.5136

4, 1.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.05, 2.19, 26.3390, 6.6454

4, 1.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.05, 2.19, 26.3031, 6.5675

4, 1.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.05, 2.19, 26.2708, 6.5862

4, 1.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.05, 2.19, 26.2805, 6.5808

4, 1.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.04, 2.17, 26.3224, 6.5797

4, 1.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.04, 2.18, 26.2857, 6.5350

4, 1.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.04, 2.18, 26.3048, 6.5702

4, 1.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.04, 2.18, 26.2862, 6.5310

4, 1.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.03, 2.16, 26.2742, 6.4870

4, 1.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.04, 2.17, 26.2826, 6.5164

4, 2.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.03, 2.16, 26.2926, 6.5239

4, 2.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.03, 2.15, 26.3599, 6.5361

4, 2.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.03, 2.15, 26.3160, 6.5038

4, 2.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.02, 2.14, 26.2968, 6.4633

4, 2.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.02, 2.14, 26.3230, 6.4865

4, 2.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.02, 2.15, 26.1535, 6.3713

4, 2.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.02, 2.14, 26.2595, 6.4263

4, 2.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.02, 2.13, 26.2840, 6.4580

4, 2.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.02, 2.14, 26.2006, 6.3854

4, 2.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.01, 2.12, 26.2461, 6.3794

4, 2.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.01, 2.12, 26.2152, 6.3902

4, 2.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.01, 2.12, 26.1712, 6.3102

4, 2.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.00, 2.10, 26.2413, 6.3611

4, 2.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.00, 2.11, 26.2357, 6.3566

4, 2.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.00, 2.10, 26.3039, 6.3928

4, 2.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.00, 2.09, 26.2516, 6.3288

4, 2.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.00, 2.10, 26.2264, 6.3168

4, 2.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.99, 2.08, 26.2423, 6.2920

4, 2.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.99, 2.09, 26.2293, 6.2882

4, 2.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.99, 2.09, 26.2992, 6.3127

4, 3.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.99, 2.08, 26.3105, 6.3524

4, 3.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.99, 2.08, 26.2868, 6.3083

4, 3.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.99, 2.07, 26.2759, 6.3040

4, 3.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.98, 2.06, 26.2434, 6.2933

4, 3.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.99, 2.07, 26.3136, 6.3077

4, 3.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.98, 2.06, 26.2995, 6.3099

4, 3.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.98, 2.06, 26.2609, 6.2391

4, 3.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.98, 2.06, 26.2342, 6.2424

4, 3.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.97, 2.05, 26.2239, 6.2359

4, 3.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.98, 2.05, 26.1756, 6.1874

4, 3.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.97, 2.05, 26.2120, 6.1954

4, 3.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.97, 2.04, 26.1522, 6.1619

4, 3.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.97, 2.03, 26.2375, 6.2258

4, 3.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.97, 2.05, 26.1912, 6.1912

4, 3.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.96, 2.03, 26.2171, 6.2267

4, 3.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.96, 2.02, 26.1930, 6.1404

4, 3.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.96, 2.02, 26.2264, 6.2020

4, 3.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.97, 2.03, 26.3561, 6.2573

4, 3.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.96, 2.02, 26.2469, 6.1838

4, 3.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.96, 2.03, 26.1994, 6.1673

4, 4.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.96, 2.01, 26.2780, 6.2163

4, 4.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.96, 2.02, 26.1835, 6.1124

4, 4.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.96, 2.02, 26.2253, 6.1501

4, 4.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 2.00, 26.2686, 6.1640

4, 4.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 2.00, 26.1342, 6.0799

4, 4.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 1.99, 26.1785, 6.0964

4, 4.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 2.01, 26.2450, 6.1487

4, 4.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 2.00, 26.3431, 6.1913

4, 4.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 2.00, 26.1943, 6.0939

4, 4.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.99, 26.2518, 6.1345

4, 4.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.99, 26.1692, 6.0454

4, 4.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 2.00, 26.1959, 6.0758

4, 4.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.99, 26.1603, 6.0763

4, 4.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.99, 26.2019, 6.0787

4, 4.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.98, 26.1794, 6.0996

4, 4.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.98, 26.2738, 6.1370

4, 4.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 2.00, 26.2116, 6.0928

4, 4.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.99, 26.2170, 6.0778

4, 4.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.98, 26.2079, 6.0609

4, 4.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.98, 26.2842, 6.1431

4, 5.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.94, 1.98, 26.2038, 6.0605
