
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
4, -1.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.09, 0.2624, 0.1550

4, -1.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.09, 0.2623, 0.1511

4, -1.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.08, 0.2622, 0.1472

4, -1.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.08, 0.2622, 0.1434

4, -1.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.08, 0.2621, 0.1397

4, -1.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.07, 0.2621, 0.1361

4, -1.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.07, 0.2620, 0.1325

4, -1.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.07, 0.2620, 0.1290

4, -1.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.06, 0.2619, 0.1256

4, -1.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.06, 0.2619, 0.1223

4, -1.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.05, 0.2619, 0.1190

4, -1.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.05, 0.2619, 0.1158

4, -1.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.05, 0.2619, 0.1127

4, -1.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.04, 0.2619, 0.1097

4, -1.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.04, 0.2619, 0.1067

4, -1.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.03, 0.2619, 0.1038

4, -1.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.03, 0.2619, 0.1011

4, -1.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.02, 0.2619, 0.0984

4, -1.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.02, 0.2620, 0.0958

4, -1.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.01, 0.2620, 0.0933

4, -0.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.01, 0.2621, 0.0908

4, -0.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.00, 0.2621, 0.0884

4, -0.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.00, 0.2622, 0.0861

4, -0.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 2.99, 0.2622, 0.0839

4, -0.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 2.99, 0.2622, 0.0817

4, -0.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 2.98, 0.2622, 0.0795

4, -0.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.97, 0.2623, 0.0775

4, -0.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.97, 0.2623, 0.0755

4, -0.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.96, 0.2624, 0.0736

4, -0.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.95, 0.2625, 0.0718

4, -0.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.22, 2.94, 0.2626, 0.0701

4, -0.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.22, 2.93, 0.2627, 0.0685

4, -0.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.21, 2.93, 0.2627, 0.0670

4, -0.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.20, 2.91, 0.2627, 0.0655

4, -0.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.20, 2.90, 0.2626, 0.0640

4, -0.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.19, 2.89, 0.2625, 0.0626

4, -0.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.18, 2.87, 0.2622, 0.0611

4, -0.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.17, 2.86, 0.2621, 0.0599

4, -0.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.16, 2.84, 0.2620, 0.0588

4, 0.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.14, 2.81, 0.2621, 0.0578

4, 0.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.12, 2.77, 0.2623, 0.0571

4, 0.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.10, 2.73, 0.2623, 0.0559

4, 0.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.07, 2.66, 0.2622, 0.0548

4, 0.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.02, 2.55, 0.2619, 0.0538

4, 0.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.95, 2.40, 0.2621, 0.0534

4, 0.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.86, 2.18, 0.2619, 0.0522

4, 0.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.76, 1.90, 0.2619, 0.0515

4, 0.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.68, 1.67, 0.2622, 0.0522

4, 0.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.62, 1.49, 0.2620, 0.0512

4, 0.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.59, 1.38, 0.2620, 0.0511

4, 0.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.57, 1.30, 0.2618, 0.0504

4, 0.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.55, 1.26, 0.2615, 0.0502

4, 0.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.55, 1.26, 0.2612, 0.0501

4, 0.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.56, 1.29, 0.2623, 0.0513

4, 0.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.58, 1.36, 0.2626, 0.0517

4, 0.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.61, 1.46, 0.2626, 0.0518

4, 0.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.66, 1.60, 0.2627, 0.0522

4, 0.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.73, 1.81, 0.2629, 0.0523

4, 0.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.82, 2.07, 0.2634, 0.0537

4, 1.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.92, 2.32, 0.2629, 0.0536

4, 1.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.99, 2.49, 0.2629, 0.0543

4, 1.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.04, 2.61, 0.2628, 0.0548

4, 1.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.09, 2.70, 0.2626, 0.0555

4, 1.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.11, 2.75, 0.2625, 0.0562

4, 1.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.13, 2.79, 0.2625, 0.0570

4, 1.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.15, 2.82, 0.2625, 0.0580

4, 1.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.16, 2.85, 0.2625, 0.0590

4, 1.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.17, 2.87, 0.2623, 0.0600

4, 1.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.18, 2.88, 0.2621, 0.0612

4, 1.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.19, 2.90, 0.2621, 0.0625

4, 1.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.20, 2.91, 0.2620, 0.0640

4, 1.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.21, 2.92, 0.2619, 0.0655

4, 1.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.21, 2.93, 0.2619, 0.0671

4, 1.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.22, 2.94, 0.2619, 0.0689

4, 1.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.95, 0.2619, 0.0707

4, 1.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.23, 2.96, 0.2619, 0.0726

4, 1.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.97, 0.2619, 0.0745

4, 1.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.24, 2.97, 0.2618, 0.0765

4, 1.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 2.98, 0.2617, 0.0785

4, 2.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 2.99, 0.2617, 0.0806

4, 2.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.25, 2.99, 0.2616, 0.0827

4, 2.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.00, 0.2616, 0.0850

4, 2.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.26, 3.00, 0.2616, 0.0873

4, 2.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.01, 0.2617, 0.0897

4, 2.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.01, 0.2617, 0.0922

4, 2.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.27, 3.02, 0.2618, 0.0948

4, 2.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.02, 0.2619, 0.0975

4, 2.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.03, 0.2620, 0.1002

4, 2.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.28, 3.03, 0.2621, 0.1031

4, 2.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.04, 0.2622, 0.1060

4, 2.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.04, 0.2624, 0.1090

4, 2.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.29, 3.05, 0.2625, 0.1120

4, 2.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.05, 0.2626, 0.1151

4, 2.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.05, 0.2627, 0.1183

4, 2.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.06, 0.2628, 0.1215

4, 2.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.30, 3.06, 0.2629, 0.1248

4, 2.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.07, 0.2629, 0.1282

4, 2.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.07, 0.2630, 0.1316

4, 2.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.31, 3.07, 0.2631, 0.1351

4, 3.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.08, 0.2631, 0.1388

4, 3.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.08, 0.2632, 0.1424

4, 3.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.08, 0.2633, 0.1462

4, 3.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.32, 3.09, 0.2633, 0.1500

4, 3.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.09, 0.2633, 0.1539

4, 3.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.09, 0.2634, 0.1579

4, 3.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.10, 0.2634, 0.1619

4, 3.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.33, 3.10, 0.2635, 0.1661

4, 3.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.10, 0.2635, 0.1703

4, 3.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.11, 0.2635, 0.1745

4, 3.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.11, 0.2636, 0.1789

4, 3.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.34, 3.11, 0.2636, 0.1833

4, 3.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.12, 0.2636, 0.1878

4, 3.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.12, 0.2636, 0.1924

4, 3.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.35, 3.12, 0.2637, 0.1970

4, 3.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.13, 0.2637, 0.2017

4, 3.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.13, 0.2637, 0.2065

4, 3.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.13, 0.2637, 0.2114

4, 3.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.36, 3.14, 0.2638, 0.2164

4, 3.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.14, 0.2638, 0.2214

4, 4.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.14, 0.2638, 0.2265

4, 4.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.15, 0.2638, 0.2317

4, 4.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.37, 3.15, 0.2639, 0.2370

4, 4.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.15, 0.2639, 0.2423

4, 4.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.15, 0.2639, 0.2477

4, 4.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.16, 0.2639, 0.2532

4, 4.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.38, 3.16, 0.2640, 0.2588

4, 4.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.16, 0.2640, 0.2644

4, 4.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.17, 0.2640, 0.2701

4, 4.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.17, 0.2640, 0.2759

4, 4.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.39, 3.17, 0.2640, 0.2817

4, 4.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.18, 0.2640, 0.2877

4, 4.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.18, 0.2640, 0.2937

4, 4.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.18, 0.2640, 0.2998

4, 4.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.40, 3.19, 0.2640, 0.3059

4, 4.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.19, 0.2640, 0.3121

4, 4.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.19, 0.2640, 0.3184

4, 4.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.19, 0.2640, 0.3248

4, 4.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.41, 3.20, 0.2640, 0.3312

4, 4.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.42, 3.20, 0.2640, 0.3377

4, 5.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.42, 3.20, 0.2639, 0.3443
