
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
32, -0.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 252.02, 54.64, 29.3743, 59.7331

32, -0.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 251.64, 54.60, 29.3654, 59.6554

32, -0.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 251.28, 54.56, 29.3849, 59.5896

32, -0.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 250.85, 54.50, 29.3871, 59.5113

32, -0.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 250.57, 54.47, 29.3656, 59.4200

32, -0.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 250.10, 54.45, 29.3668, 59.3543

32, -0.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 249.70, 54.40, 29.3846, 59.2957

32, -0.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 249.36, 54.36, 29.3556, 59.1787

32, -0.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 248.83, 54.32, 29.3741, 59.1278

32, -0.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 248.60, 54.29, 29.3474, 59.0314

32, -0.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 248.11, 54.22, 29.3789, 58.9596

32, -0.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 247.74, 54.20, 29.3697, 58.8919

32, -0.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 247.34, 54.16, 29.3695, 58.8153

32, -0.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 246.98, 54.12, 29.3667, 58.7318

32, -0.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 246.64, 54.09, 29.3692, 58.6678

32, 0.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 246.16, 54.04, 29.3803, 58.5961

32, 0.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 245.76, 54.00, 29.3605, 58.5072

32, 0.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 245.37, 53.96, 29.3618, 58.4316

32, 0.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 244.97, 53.93, 29.3504, 58.3430

32, 0.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 244.49, 53.87, 29.3807, 58.2853

32, 0.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 244.13, 53.83, 29.3686, 58.2131

32, 0.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 243.92, 53.81, 29.3656, 58.1427

32, 0.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 243.31, 53.75, 29.3704, 58.0523

32, 0.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 243.04, 53.72, 29.3474, 57.9688

32, 0.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 242.57, 53.67, 29.3629, 57.8987

32, 0.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 242.08, 53.63, 29.3606, 57.8315

32, 0.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 241.74, 53.59, 29.3785, 57.7591

32, 0.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 241.32, 53.56, 29.3507, 57.6721

32, 0.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 240.86, 53.51, 29.3705, 57.6066

32, 0.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 240.52, 53.46, 29.3604, 57.5352

32, 0.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 240.15, 53.43, 29.3424, 57.4357

32, 0.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 239.61, 53.39, 29.3655, 57.3900

32, 0.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 239.22, 53.34, 29.3734, 57.3144

32, 0.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 238.90, 53.30, 29.3750, 57.2365

32, 0.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 238.43, 53.26, 29.3780, 57.1692

32, 1.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 238.12, 53.22, 29.3711, 57.0960

32, 1.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 237.75, 53.18, 29.3769, 57.0156

32, 1.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 237.38, 53.14, 29.3643, 56.9472

32, 1.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 237.00, 53.11, 29.3553, 56.8670

32, 1.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 236.60, 53.06, 29.3684, 56.7932

32, 1.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 236.01, 53.00, 29.3781, 56.7259

32, 1.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 235.74, 52.97, 29.3670, 56.6458

32, 1.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 235.24, 52.92, 29.3681, 56.5793

32, 1.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 234.91, 52.88, 29.3566, 56.5002

32, 1.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 234.67, 52.86, 29.3495, 56.4192

32, 1.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 234.03, 52.79, 29.3650, 56.3474

32, 1.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 233.62, 52.75, 29.3657, 56.2886

32, 1.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 233.31, 52.72, 29.3501, 56.2029

32, 1.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 232.87, 52.67, 29.3691, 56.1425

32, 1.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 232.34, 52.62, 29.3814, 56.0722

32, 1.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 232.01, 52.59, 29.3663, 55.9969

32, 1.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 231.66, 52.55, 29.3580, 55.9186

32, 1.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 231.34, 52.50, 29.3591, 55.8437

32, 1.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 230.92, 52.46, 29.3555, 55.7698

32, 1.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 230.58, 52.42, 29.3760, 55.7221

32, 2.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 230.14, 52.37, 29.3581, 55.6346

32, 2.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 229.68, 52.33, 29.3552, 55.5589

32, 2.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 229.32, 52.28, 29.3769, 55.5005

32, 2.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 228.99, 52.25, 29.3468, 55.4100

32, 2.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 228.56, 52.21, 29.3661, 55.3493

32, 2.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 228.19, 52.17, 29.3690, 55.2818

32, 2.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 227.65, 52.13, 29.3820, 55.2189

32, 2.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 227.37, 52.07, 29.3466, 55.1237

32, 2.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 226.86, 52.03, 29.3694, 55.0710

32, 2.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 226.43, 51.98, 29.3744, 55.0022

32, 2.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 226.05, 51.94, 29.3835, 54.9331

32, 2.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 225.81, 51.91, 29.3663, 54.8632

32, 2.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 225.39, 51.85, 29.3751, 54.7997

32, 2.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 224.96, 51.81, 29.3730, 54.7168

32, 2.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 224.63, 51.78, 29.3584, 54.6508

32, 2.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 224.18, 51.74, 29.3563, 54.5714

32, 2.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 223.74, 51.69, 29.3596, 54.5042

32, 2.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 223.51, 51.66, 29.3615, 54.4296

32, 2.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 223.01, 51.60, 29.3808, 54.3699

32, 2.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 222.59, 51.55, 29.3797, 54.2944

32, 3.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 222.38, 51.52, 29.3583, 54.2162

32, 3.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 221.80, 51.46, 29.3561, 54.1353

32, 3.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 221.42, 51.42, 29.3756, 54.0814

32, 3.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 221.15, 51.38, 29.3772, 54.0104

32, 3.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 220.76, 51.35, 29.3643, 53.9285

32, 3.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 220.40, 51.30, 29.3663, 53.8621

32, 3.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 219.91, 51.25, 29.3741, 53.7851

32, 3.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 219.62, 51.20, 29.3569, 53.6936

32, 3.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 219.12, 51.17, 29.3649, 53.6395

32, 3.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 218.79, 51.11, 29.3663, 53.5479

32, 3.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 218.48, 51.09, 29.3597, 53.4847

32, 3.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 217.89, 51.03, 29.3535, 53.4003

32, 3.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 217.65, 50.98, 29.3608, 53.3405

32, 3.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 217.28, 50.94, 29.3463, 53.2469

32, 3.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 216.79, 50.89, 29.3712, 53.1991

32, 3.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 216.40, 50.85, 29.3499, 53.1058

32, 3.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 215.95, 50.80, 29.3609, 53.0407

32, 3.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 215.69, 50.75, 29.3575, 52.9682

32, 3.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 215.19, 50.71, 29.3732, 52.9056

32, 3.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 214.85, 50.67, 29.3691, 52.8171

32, 4.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 214.53, 50.63, 29.3497, 52.7373

32, 4.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 214.12, 50.58, 29.3655, 52.6736

32, 4.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 213.74, 50.51, 29.3643, 52.5987

32, 4.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 213.41, 50.48, 29.3646, 52.5319

32, 4.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 213.09, 50.44, 29.3517, 52.4432

32, 4.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 212.64, 50.38, 29.3666, 52.3826

32, 4.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 212.19, 50.35, 29.3672, 52.3066

32, 4.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 211.97, 50.31, 29.3755, 52.2379

32, 4.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 211.46, 50.26, 29.3744, 52.1641

32, 4.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 211.09, 50.21, 29.3546, 52.0866

32, 4.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 210.68, 50.16, 29.3629, 52.0115

32, 4.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 210.36, 50.12, 29.3729, 51.9488

32, 4.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 209.98, 50.06, 29.3688, 51.8768

32, 4.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 209.62, 50.03, 29.3611, 51.7968

32, 4.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 209.23, 49.98, 29.3613, 51.7300

32, 4.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 208.90, 49.95, 29.3684, 51.6707

32, 4.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 208.53, 49.90, 29.3559, 51.5758

32, 4.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 208.16, 49.85, 29.3551, 51.5118

32, 4.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 207.85, 49.82, 29.3602, 51.4489

32, 4.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 207.50, 49.76, 29.3557, 51.3652

32, 5.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 207.02, 49.72, 29.3546, 51.2838
