
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
16, -3.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.58, 19.90, 28.9340, 23.5094

16, -3.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.52, 19.88, 28.9330, 23.4692

16, -3.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.43, 19.85, 28.9280, 23.4156

16, -3.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.37, 19.83, 28.9187, 23.3685

16, -3.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.30, 19.81, 28.9288, 23.3236

16, -3.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.22, 19.79, 28.9264, 23.2686

16, -3.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.15, 19.77, 28.9127, 23.2116

16, -3.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.10, 19.75, 28.9275, 23.1754

16, -3.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 38.02, 19.73, 28.9281, 23.1264

16, -3.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.96, 19.70, 28.9193, 23.0770

16, -3.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.88, 19.67, 28.9323, 23.0364

16, -3.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.81, 19.66, 28.9235, 22.9786

16, -3.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.75, 19.63, 28.9273, 22.9416

16, -3.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.65, 19.60, 28.9485, 22.8992

16, -3.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.60, 19.59, 28.9358, 22.8565

16, -3.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.56, 19.57, 28.9204, 22.8004

16, -2.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.49, 19.55, 28.9070, 22.7495

16, -2.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.42, 19.52, 28.9313, 22.7142

16, -2.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.34, 19.49, 28.9381, 22.6689

16, -2.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.26, 19.47, 28.9413, 22.6286

16, -2.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.20, 19.45, 28.9241, 22.5694

16, -2.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.13, 19.43, 28.9360, 22.5358

16, -2.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.06, 19.41, 28.9237, 22.4745

16, -2.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 37.00, 19.39, 28.8957, 22.4148

16, -2.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.93, 19.36, 28.9307, 22.3847

16, -2.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.83, 19.33, 28.9770, 22.3674

16, -2.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.79, 19.32, 28.9242, 22.2983

16, -2.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.72, 19.29, 28.9329, 22.2574

16, -2.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.66, 19.27, 28.9145, 22.1992

16, -2.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.58, 19.24, 28.9425, 22.1733

16, -2.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.52, 19.23, 28.8950, 22.0864

16, -2.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.44, 19.19, 28.9345, 22.0719

16, -2.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.37, 19.17, 28.9470, 22.0293

16, -2.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.30, 19.15, 28.9356, 21.9792

16, -2.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.23, 19.13, 28.9430, 21.9421

16, -2.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.16, 19.10, 28.9322, 21.8854

16, -1.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.06, 19.06, 28.9539, 21.8519

16, -1.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 36.01, 19.05, 28.9202, 21.7846

16, -1.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.95, 19.03, 28.9464, 21.7623

16, -1.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.87, 19.00, 28.9209, 21.7046

16, -1.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.83, 18.99, 28.9196, 21.6598

16, -1.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.75, 18.95, 28.9351, 21.6154

16, -1.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.68, 18.93, 28.9342, 21.5808

16, -1.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.62, 18.91, 28.9216, 21.5292

16, -1.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.53, 18.88, 28.9506, 21.4892

16, -1.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.49, 18.86, 28.9396, 21.4509

16, -1.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.40, 18.83, 28.9348, 21.4028

16, -1.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.34, 18.81, 28.9482, 21.3697

16, -1.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.28, 18.79, 28.9411, 21.3162

16, -1.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.21, 18.76, 28.9487, 21.2698

16, -1.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.12, 18.74, 28.9397, 21.2231

16, -1.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.06, 18.71, 28.9388, 21.1793

16, -1.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 35.00, 18.69, 28.9327, 21.1336

16, -1.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.91, 18.67, 28.9377, 21.0930

16, -1.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.85, 18.64, 28.9272, 21.0377

16, -1.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.81, 18.62, 28.9262, 21.0085

16, -0.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.73, 18.59, 28.9178, 20.9532

16, -0.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.68, 18.58, 28.9162, 20.9022

16, -0.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.60, 18.55, 28.9088, 20.8647

16, -0.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.53, 18.52, 28.9285, 20.8351

16, -0.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.47, 18.50, 28.9190, 20.7854

16, -0.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.41, 18.48, 28.9126, 20.7337

16, -0.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.29, 18.43, 28.9440, 20.6978

16, -0.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.24, 18.41, 28.9379, 20.6607

16, -0.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.20, 18.40, 28.9509, 20.6280

16, -0.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.14, 18.38, 28.9384, 20.5856

16, -0.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.04, 18.33, 28.9494, 20.5324

16, -0.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 34.00, 18.32, 28.9551, 20.4987

16, -0.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.94, 18.29, 28.9443, 20.4556

16, -0.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.86, 18.26, 28.9341, 20.4022

16, -0.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.81, 18.25, 28.9323, 20.3624

16, -0.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.75, 18.22, 28.9481, 20.3277

16, -0.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.68, 18.20, 28.9337, 20.2804

16, -0.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.60, 18.16, 28.9602, 20.2430

16, -0.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.53, 18.14, 28.9351, 20.1848

16, 0.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.45, 18.11, 28.9460, 20.1557

16, 0.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.37, 18.08, 28.9478, 20.1107

16, 0.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.31, 18.07, 28.9361, 20.0646

16, 0.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.23, 18.04, 28.9536, 20.0368

16, 0.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.13, 18.01, 28.9536, 19.9964

16, 0.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 33.07, 17.98, 28.9511, 19.9421

16, 0.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.98, 17.96, 28.9540, 19.9060

16, 0.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.94, 17.94, 28.9000, 19.8453

16, 0.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.87, 17.92, 28.9550, 19.8296

16, 0.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.75, 17.88, 28.9481, 19.7817

16, 0.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.69, 17.86, 28.9595, 19.7502

16, 0.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.63, 17.84, 28.9158, 19.6873

16, 0.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.54, 17.80, 28.9534, 19.6625

16, 0.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.46, 17.78, 28.9643, 19.6240

16, 0.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.37, 17.75, 28.9652, 19.5817

16, 0.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.30, 17.73, 28.9516, 19.5340

16, 0.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.22, 17.69, 28.9684, 19.5010

16, 0.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.15, 17.67, 28.9487, 19.4449

16, 0.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.07, 17.65, 28.9850, 19.4344

16, 0.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 32.00, 17.63, 28.9199, 19.3636

16, 1.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.91, 17.59, 28.9471, 19.3327

16, 1.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.85, 17.57, 28.9202, 19.2760

16, 1.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.77, 17.54, 28.9584, 19.2697

16, 1.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.69, 17.51, 28.9385, 19.1993

16, 1.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.61, 17.50, 28.9052, 19.1442

16, 1.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.52, 17.46, 28.9704, 19.1461

16, 1.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.45, 17.44, 28.9340, 19.0811

16, 1.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.37, 17.41, 28.9486, 19.0574

16, 1.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.31, 17.39, 28.9352, 19.0055

16, 1.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.22, 17.36, 28.9413, 18.9706

16, 1.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.11, 17.32, 28.9561, 18.9403

16, 1.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 31.06, 17.30, 28.9410, 18.8869

16, 1.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.99, 17.27, 28.9261, 18.8326

16, 1.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.90, 17.25, 28.9281, 18.7943

16, 1.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.85, 17.23, 28.9325, 18.7584

16, 1.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.72, 17.19, 28.9629, 18.7408

16, 1.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.69, 17.17, 28.9282, 18.6851

16, 1.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.60, 17.14, 28.8813, 18.6124

16, 1.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.54, 17.13, 28.8877, 18.5878

16, 1.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.45, 17.08, 28.9229, 18.5589

16, 2.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.33, 17.05, 28.9503, 18.5327

16, 2.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.28, 17.03, 28.9534, 18.5014

16, 2.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.19, 17.00, 28.9265, 18.4491

16, 2.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.16, 16.99, 28.9003, 18.3957

16, 2.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 30.06, 16.95, 28.9098, 18.3610

16, 2.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.97, 16.93, 28.9466, 18.3471

16, 2.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.87, 16.89, 28.9403, 18.2986

16, 2.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.78, 16.85, 28.9652, 18.2770

16, 2.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.71, 16.84, 28.9528, 18.2292

16, 2.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.66, 16.82, 28.9567, 18.2052

16, 2.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.57, 16.78, 28.9467, 18.1586

16, 2.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.49, 16.75, 28.9459, 18.1159

16, 2.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.41, 16.72, 28.9184, 18.0723

16, 2.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.33, 16.69, 28.9362, 18.0372

16, 2.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.26, 16.67, 28.9367, 18.0044

16, 2.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.16, 16.63, 28.9786, 17.9895

16, 2.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.10, 16.61, 28.9147, 17.9108

16, 2.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 29.03, 16.58, 28.9138, 17.8713

16, 2.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.97, 16.56, 28.9071, 17.8287

16, 2.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.87, 16.53, 28.9378, 17.8158

16, 3.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.80, 16.50, 28.9354, 17.7759

16, 3.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.72, 16.48, 28.9399, 17.7374

16, 3.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.64, 16.44, 28.9302, 17.6975

16, 3.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.60, 16.43, 28.8905, 17.6397

16, 3.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.48, 16.39, 28.9413, 17.6329

16, 3.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.43, 16.37, 28.9013, 17.5642

16, 3.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.32, 16.32, 28.9299, 17.5416

16, 3.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.23, 16.30, 28.9206, 17.5109

16, 3.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.18, 16.28, 28.9514, 17.4986

16, 3.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.09, 16.24, 28.9297, 17.4429

16, 3.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 28.01, 16.21, 28.9293, 17.3932

16, 3.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.90, 16.17, 28.9660, 17.3900

16, 3.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.84, 16.15, 28.9012, 17.3112

16, 3.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.76, 16.12, 28.9461, 17.3075

16, 3.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.70, 16.10, 28.9288, 17.2627

16, 3.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.62, 16.06, 28.9221, 17.2161

16, 3.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.55, 16.04, 28.9548, 17.2015

16, 3.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.46, 16.01, 28.9409, 17.1537

16, 3.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.40, 15.99, 28.9090, 17.1036

16, 3.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.30, 15.96, 28.9216, 17.0743

16, 4.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.25, 15.93, 28.9208, 17.0372

16, 4.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.18, 15.90, 28.9092, 17.0005

16, 4.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.08, 15.87, 28.9160, 16.9654

16, 4.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 27.01, 15.83, 28.9174, 16.9380

16, 4.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.90, 15.79, 28.9377, 16.9189

16, 4.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.87, 15.78, 28.9341, 16.8806

16, 4.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.78, 15.76, 28.9309, 16.8435

16, 4.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.68, 15.71, 28.9487, 16.8138

16, 4.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.62, 15.69, 28.9206, 16.7595

16, 4.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.56, 15.67, 28.9233, 16.7166

16, 4.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.44, 15.62, 28.9702, 16.7158

16, 4.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.38, 15.60, 28.9311, 16.6580

16, 4.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.29, 15.56, 28.9130, 16.6179

16, 4.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.22, 15.53, 28.9270, 16.5921

16, 4.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.14, 15.51, 28.9307, 16.5523

16, 4.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 26.08, 15.48, 28.8929, 16.5009

16, 4.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.99, 15.45, 28.9366, 16.4951

16, 4.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.89, 15.41, 28.9477, 16.4629

16, 4.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.86, 15.40, 28.9186, 16.4016

16, 4.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.71, 15.34, 28.9404, 16.3881

16, 5.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 25.68, 15.33, 28.9191, 16.3549
