
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
8, 0.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.88, 6.05, 28.0445, 9.6770

8, 0.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.86, 6.04, 28.0490, 9.6492

8, 0.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.84, 6.03, 28.0204, 9.6132

8, 0.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.82, 6.01, 28.0301, 9.5830

8, 0.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.81, 6.00, 28.0286, 9.5743

8, 0.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.78, 5.98, 28.0735, 9.5598

8, 0.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.78, 5.96, 27.9862, 9.4682

8, 0.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.76, 5.95, 28.0315, 9.4876

8, 0.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.73, 5.92, 28.0627, 9.4984

8, 0.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.72, 5.92, 28.0039, 9.4251

8, 0.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.71, 5.90, 28.0748, 9.4513

8, 0.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.68, 5.88, 28.0201, 9.3908

8, 0.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.66, 5.86, 28.0569, 9.4004

8, 0.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.64, 5.84, 28.0892, 9.3877

