
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
8, 1.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.49, 1.39, 0.2811, 0.0566

8, 1.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.49, 1.41, 0.2810, 0.0564

8, 1.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.53, 1.50, 0.2809, 0.0563

8, 1.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.56, 1.60, 0.2813, 0.0567

8, 1.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.63, 1.76, 0.2811, 0.0567

8, 1.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.72, 1.97, 0.2809, 0.0570

8, 1.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.84, 2.22, 0.2812, 0.0577

8, 1.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 1.99, 2.51, 0.2811, 0.0583

8, 1.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.15, 2.79, 0.2809, 0.0588

8, 1.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.29, 3.04, 0.2805, 0.0589

8, 1.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.45, 3.30, 0.2805, 0.0597

8, 1.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.60, 3.54, 0.2806, 0.0606

8, 1.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 2.79, 3.81, 0.2806, 0.0614

8, 1.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.02, 4.12, 0.2807, 0.0625

8, 1.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.23, 4.41, 0.2811, 0.0639

8, 2.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.45, 4.70, 0.2812, 0.0651

8, 2.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.63, 4.94, 0.2813, 0.0665

8, 2.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.81, 5.19, 0.2818, 0.0679

8, 2.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.00, 5.46, 0.2817, 0.0693

8, 2.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.19, 5.72, 0.2817, 0.0707

8, 2.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.40, 6.03, 0.2816, 0.0720

8, 2.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.57, 6.28, 0.2810, 0.0732

8, 2.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.70, 6.47, 0.2811, 0.0749

8, 2.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.79, 6.58, 0.2809, 0.0764

8, 2.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.86, 6.65, 0.2808, 0.0782

8, 2.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.91, 6.72, 0.2809, 0.0803

8, 2.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.95, 6.76, 0.2809, 0.0824

8, 2.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 4.99, 6.80, 0.2809, 0.0845

8, 2.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.02, 6.83, 0.2808, 0.0867

8, 2.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.05, 6.86, 0.2807, 0.0889

8, 2.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.08, 6.89, 0.2806, 0.0912

8, 2.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.11, 6.91, 0.2806, 0.0936

8, 2.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.13, 6.93, 0.2807, 0.0960

8, 2.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.15, 6.95, 0.2807, 0.0985

8, 2.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.17, 6.97, 0.2807, 0.1011

8, 3.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.19, 6.98, 0.2807, 0.1037

8, 3.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.20, 7.00, 0.2807, 0.1065

8, 3.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.22, 7.01, 0.2807, 0.1093

8, 3.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.24, 7.03, 0.2807, 0.1122

8, 3.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.25, 7.04, 0.2807, 0.1152

8, 3.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.27, 7.05, 0.2807, 0.1182

8, 3.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.28, 7.06, 0.2807, 0.1213

8, 3.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.29, 7.08, 0.2807, 0.1245

8, 3.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.31, 7.09, 0.2807, 0.1277

8, 3.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.32, 7.10, 0.2807, 0.1310

8, 3.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.34, 7.11, 0.2807, 0.1344

8, 3.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.35, 7.12, 0.2807, 0.1379

8, 3.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.36, 7.13, 0.2807, 0.1414

8, 3.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.37, 7.14, 0.2807, 0.1451

8, 3.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.38, 7.15, 0.2807, 0.1488

8, 3.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.39, 7.16, 0.2807, 0.1526

8, 3.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.41, 7.17, 0.2807, 0.1565

8, 3.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.42, 7.18, 0.2808, 0.1604

8, 3.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.43, 7.19, 0.2808, 0.1644

8, 3.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.44, 7.20, 0.2808, 0.1685

8, 4.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.45, 7.21, 0.2809, 0.1727

8, 4.05, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.46, 7.22, 0.2809, 0.1770

8, 4.10, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.47, 7.22, 0.2809, 0.1813

8, 4.15, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.48, 7.23, 0.2810, 0.1857

8, 4.20, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.49, 7.24, 0.2810, 0.1902

8, 4.25, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.50, 7.25, 0.2811, 0.1947

8, 4.30, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.51, 7.26, 0.2811, 0.1993

8, 4.35, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.52, 7.26, 0.2811, 0.2040

8, 4.40, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.53, 7.27, 0.2812, 0.2088

8, 4.45, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.54, 7.28, 0.2812, 0.2136

8, 4.50, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.55, 7.29, 0.2813, 0.2185

8, 4.55, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.56, 7.29, 0.2813, 0.2235

8, 4.60, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.57, 7.30, 0.2813, 0.2286

8, 4.65, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.58, 7.31, 0.2814, 0.2337

8, 4.70, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.59, 7.32, 0.2814, 0.2389

8, 4.75, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.59, 7.33, 0.2815, 0.2442

8, 4.80, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.60, 7.33, 0.2815, 0.2495

8, 4.85, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.61, 7.34, 0.2815, 0.2550

8, 4.90, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.62, 7.35, 0.2815, 0.2605

8, 4.95, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.63, 7.36, 0.2816, 0.2660

8, 5.00, 0.100, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 5.64, 7.36, 0.2816, 0.2717
