65, 1.00e+00, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 0.00, 7.81, 1.49, 4.66e-01
65, 1.00e+00, 1.00, 1.00, 100.00, 5.0e+01, 1.0e-02, 0.02, 40.64, 1.50, 5.88e-01
65, 1.00e+00, 1.00, 1.00, 100.00, 5.0e+01, 1.0e-03, 0.01, 42.18, 1.48, 5.70e-01
