x
8.870108
0.040000
5.980042
94.461769
10.400143
82.309174
20.710379
0.210000
36.919811
137.603653
9.360119
51.387383
125.148323
152.835281
50.077602
176.422318
106.414322
44.068611
0.340000
0.340000
56.926453
63.935276
9.560123
7.220070
20.730379
0.390000
35.060123
0.340000
0.260000
7.350073
2.919998
56.226570
12.420189
1.219999
78.638390
49.437710
24.110456
45.918301
36.839825
1.289999
34.750175
13.560215
18.250322
28.000546
72.717125
32.980473
21.250391
144.959610
33.150444
2.019999
34.840160
56.646500
3.819997
56.136585
18.060318
5.520031
0.110000
17.220299
43.078777
9.860130
3.269997
134.895142
5.940041
9.510122
47.138096
39.079449
12.760197
180.310181
72.857155
0.190000
1.099999
51.037441
110.855270
9.180115
0.440000
84.949738
146.178940
0.710000
65.605606
5.530032
23.990454
27.070524
11.590170
10.260139
22.860428
208.594635
67.526016
5.780037
0.490000
46.248245
87.130203
15.340256
71.566879
96.002098
0.300000
33.150444
4.560009
25.350485
73.397270
150.586517
30.590605
142.970703
88.210434
8.000088
176.312378
30.260597
43.608688
93.061470
0.810000
88.010391
7.720082
0.590000
38.619526
113.425819
0.230000
3.789997
0.340000
34.490219
0.810000
1.289999
59.186073
20.180367
48.607849
1.339999
21.220390
0.570000
6.310050
34.760174
27.390532
48.737827
0.120000
0.770000
5.180024
71.386841
19.070341
97.152344
19.670355
94.961876
0.260000
144.230011
0.760000
2.789998
21.970407
76.247879
61.155743
45.868309
48.577854
65.165512
16.740288
60.935780
5.880040
10.850153
77.198082
1.839999
7.650080
71.846939
78.258308
15.830267
53.317059
22.080410
12.710196
14.310232
82.279167
21.510397
2.009999
141.301620
44.758495
17.880314
0.730000
58.296223
72.797142
29.630583
16.080273
29.430578
3.889997
54.786812
39.229424
98.392609
3.389997
3.369997
43.288742
210.593536
0.690000
81.198936
84.869720
0.630000
37.659687
107.734604
69.756493
4.380005
0.110000
3.889997
86.480064
11.350164
61.045761
28.150549
58.506187
49.997616
18.050318
63.245392
0.700000
22.810427
0.640000
185.167511
0.220000
0.140000
113.035736
2.719998
17.410303
13.480213
140.392120
128.228806
125.678436
32.520550
0.300000
9.530123
10.320141
69.136360
49.517696
15.400257
3.009998
26.510511
25.700493
3.609997
1.979998
60.065926
220.478104
82.979317
9.500122
18.390326
1.289999
12.470190
0.250000
0.350000
0.760000
0.230000
80.438774
3.929997
58.646164
26.170504
77.988251
4.720013
0.490000
70.086563
63.065422
84.309601
25.410486
30.310598
62.085587
7.710082
0.330000
33.690353
43.248749
33.600368
9.650126
46.758160
23.470442
98.802696
36.469887
0.160000
0.330000
19.340347
0.040000
0.470000
25.330484
49.927628
0.290000
26.250505
21.940407
38.349571
1.819999
2.079998
2.169998
59.056095
82.429199
48.767822
50.547523
0.280000
27.930544
59.456028
39.499378
10.460144
211.732910
57.026436
0.160000
0.790000
95.111908
54.436871
62.145576
69.166367
39.459385
69.036339
100.673096
79.748627
72.547089
39.979298
1.179999
113.275787
23.640446
19.900360
51.677334
131.157196
4.200001
54.556850
53.187080
59.885956
41.539036
1.409999
0.230000
154.764221
19.420349
0.240000
29.760586
160.700958
74.797569
17.620308
19.320347
46.788155
6.800061
153.674820
39.309410
28.760563
91.621162
3.999997
14.270231
4.160000
53.407043
3.939997
0.670000
81.318962
53.637005
82.499214
20.110365
13.190207
26.680515
39.909309
16.580284
39.579365
109.224922
114.576065
110.235138
8.880108
5.570033
28.600559
24.420464
1.689999
25.410486
150.646484
10.010134
32.420567
0.100000
63.995266
24.510466
11.200161
10.160137
115.946358
8.570101
0.710000
28.730562
58.376209
52.197247
60.515850
0.590000
2.189998
28.740562
14.790243
45.758327
0.959999
29.040569
79.688614
45.698338
5.850039
128.148849
88.950592
0.290000
3.549997
151.965759
66.995903
0.310000
68.296181
24.840473
40.819157
56.286560
11.080158
94.721825
49.837643
0.470000
1.559999
0.710000
94.251724
15.670263
5.130023
82.159142
0.110000
51.587349
3.339997
25.050478
31.240620
19.140343
6.950064
21.460396
193.402985
0.370000
6.660058
11.320164
23.230436
91.941231
17.590307
12.700195
2.389998
75.097633
11.940178
0.450000
5.260026
1.199999
69.836510
6.030043
0.480000
1.099999
34.510216
0.810000
34.960140
23.020432
42.668846
61.915615
112.115540
40.499210
40.379230
14.840244
11.600170
0.570000
0.210000
16.560284
57.036434
61.075756
34.460224
63.515347
10.650148
52.247238
90.520927
11.300163
95.271942
9.440121
10.810152
34.720181
43.268745
50.847473
112.015518
43.008789
0.879999
3.539997
44.238583
20.140366
17.710310
49.137760
79.058479
94.001671
0.130000
91.831207
74.007401
56.636501
44.668510
45.588356
26.190504
16.670286
245.544327
91.191071
29.780586
95.722038
206.555756
58.536182
60.345879
0.210000
46.268242
0.390000
71.876945
8.250093
0.190000
0.020000
0.060000
9.810129
150.496567
107.064461
12.230185
0.340000
0.370000
7.860085
60.395870
0.909999
23.480442
