0.211	 0.112	 0.110
0.212	 0.113	 0.111
0.213	 0.113	 0.111
0.214	 0.114	 0.112
0.215	 0.114	 0.112
0.216	 0.115	 0.113
0.217	 0.116	 0.114
0.218	 0.116	 0.114
0.219	 0.117	 0.115
0.220	 0.117	 0.115
0.221	 0.118	 0.116
0.222	 0.118	 0.116
0.223	 0.119	 0.117
0.224	 0.119	 0.117
0.225	 0.120	 0.118
0.226	 0.120	 0.118
0.227	 0.121	 0.119
0.228	 0.121	 0.119
0.229	 0.122	 0.120
0.230	 0.122	 0.120
0.231	 0.123	 0.121
0.232	 0.124	 0.121
0.233	 0.124	 0.122
0.234	 0.125	 0.122
0.235	 0.125	 0.123
0.236	 0.126	 0.123
0.237	 0.126	 0.124
0.238	 0.127	 0.125
0.239	 0.127	 0.125
0.240	 0.128	 0.126
0.241	 0.128	 0.126
0.242	 0.129	 0.127
0.243	 0.129	 0.127
0.244	 0.130	 0.128
0.245	 0.130	 0.128
0.246	 0.131	 0.129
0.247	 0.132	 0.129
0.248	 0.132	 0.130
0.249	 0.133	 0.130
0.250	 0.133	 0.131
0.251	 0.134	 0.131
0.252	 0.134	 0.132
0.253	 0.135	 0.132
0.254	 0.135	 0.133
0.255	 0.136	 0.133
0.256	 0.136	 0.134
0.257	 0.137	 0.134
0.258	 0.137	 0.135
0.259	 0.138	 0.136
0.260	 0.138	 0.136
0.261	 0.139	 0.137
0.262	 0.140	 0.137
0.263	 0.140	 0.138
0.264	 0.141	 0.138
0.265	 0.141	 0.139
0.266	 0.142	 0.139
0.267	 0.142	 0.140
0.268	 0.143	 0.140
0.269	 0.143	 0.141
0.270	 0.144	 0.141
0.271	 0.144	 0.142
0.272	 0.145	 0.142
0.273	 0.145	 0.143
0.274	 0.146	 0.143
0.275	 0.146	 0.144
0.276	 0.147	 0.144
0.277	 0.148	 0.145
0.278	 0.148	 0.145
0.279	 0.149	 0.146
0.280	 0.149	 0.147
0.281	 0.150	 0.147
0.282	 0.150	 0.148
0.283	 0.151	 0.148
0.284	 0.151	 0.149
0.285	 0.152	 0.149
0.286	 0.152	 0.150
0.287	 0.153	 0.150
0.288	 0.153	 0.151
0.289	 0.154	 0.151
0.290	 0.154	 0.152
0.291	 0.155	 0.152
0.292	 0.155	 0.153
0.293	 0.156	 0.153
0.294	 0.157	 0.154
0.295	 0.157	 0.154
0.296	 0.158	 0.155
0.297	 0.158	 0.155
0.298	 0.159	 0.156
0.299	 0.159	 0.156
0.300	 0.160	 0.157
0.301	 0.160	 0.157
0.302	 0.161	 0.158
0.303	 0.161	 0.159
0.304	 0.162	 0.159
0.305	 0.162	 0.160
0.306	 0.163	 0.160
0.307	 0.163	 0.161
0.308	 0.164	 0.161
0.309	 0.165	 0.162
0.310	 0.165	 0.162
0.311	 0.166	 0.163
0.312	 0.166	 0.163
0.313	 0.167	 0.164
0.314	 0.167	 0.164
0.315	 0.168	 0.165
0.316	 0.168	 0.165
0.317	 0.169	 0.166
0.318	 0.169	 0.166
0.319	 0.170	 0.167
0.320	 0.170	 0.167
0.321	 0.171	 0.168
0.322	 0.171	 0.168
0.323	 0.172	 0.169
0.324	 0.173	 0.170
0.325	 0.173	 0.170
0.326	 0.174	 0.171
0.327	 0.174	 0.171
0.328	 0.175	 0.172
0.329	 0.175	 0.172
0.330	 0.176	 0.173
0.331	 0.176	 0.173
0.332	 0.177	 0.174
0.333	 0.177	 0.174
0.334	 0.178	 0.175
0.335	 0.178	 0.175
0.336	 0.179	 0.176
0.337	 0.179	 0.176
0.338	 0.180	 0.177
0.339	 0.181	 0.177
0.340	 0.181	 0.178
0.341	 0.182	 0.178
0.342	 0.182	 0.179
0.343	 0.183	 0.179
0.344	 0.183	 0.180
0.345	 0.184	 0.181
0.346	 0.184	 0.181
0.347	 0.185	 0.182
0.348	 0.185	 0.182
0.349	 0.186	 0.183
0.350	 0.186	 0.183
0.351	 0.187	 0.184
0.352	 0.187	 0.184
0.353	 0.188	 0.185
0.354	 0.189	 0.185
0.355	 0.189	 0.186
0.356	 0.190	 0.186
0.357	 0.190	 0.187
0.358	 0.191	 0.187
0.359	 0.191	 0.188
0.360	 0.192	 0.188
0.361	 0.192	 0.189
0.362	 0.193	 0.189
0.363	 0.193	 0.190
0.364	 0.194	 0.190
0.365	 0.194	 0.191
0.366	 0.195	 0.192
0.367	 0.195	 0.192
0.368	 0.196	 0.193
0.369	 0.196	 0.193
0.370	 0.197	 0.194
0.371	 0.198	 0.194
0.372	 0.198	 0.195
0.373	 0.199	 0.195
0.374	 0.199	 0.196
0.375	 0.200	 0.196
0.376	 0.200	 0.197
0.377	 0.201	 0.197
0.378	 0.201	 0.198
0.379	 0.202	 0.198
0.380	 0.202	 0.199
0.381	 0.203	 0.199
0.382	 0.203	 0.200
0.383	 0.204	 0.200
0.384	 0.204	 0.201
0.385	 0.205	 0.201
0.386	 0.206	 0.202
0.387	 0.206	 0.202
0.388	 0.207	 0.203
0.389	 0.207	 0.204
0.390	 0.208	 0.204
0.391	 0.208	 0.205
0.392	 0.209	 0.205
0.393	 0.209	 0.206
0.394	 0.210	 0.206
0.395	 0.210	 0.207
0.396	 0.211	 0.207
0.397	 0.211	 0.208
0.398	 0.212	 0.208
0.399	 0.212	 0.209
0.400	 0.213	 0.209
0.401	 0.214	 0.210
0.402	 0.214	 0.210
0.403	 0.215	 0.211
0.404	 0.215	 0.211
0.405	 0.216	 0.212
0.406	 0.216	 0.212
0.407	 0.217	 0.213
0.408	 0.217	 0.213
0.409	 0.218	 0.214
0.410	 0.218	 0.215
0.411	 0.219	 0.215
0.412	 0.219	 0.216
0.413	 0.220	 0.216
0.414	 0.220	 0.217
0.415	 0.221	 0.217
0.416	 0.222	 0.218
0.417	 0.222	 0.218
0.418	 0.223	 0.219
0.419	 0.223	 0.219
0.420	 0.224	 0.220
0.421	 0.224	 0.220
0.422	 0.225	 0.221
0.423	 0.225	 0.221
0.424	 0.226	 0.222
0.425	 0.226	 0.222
0.426	 0.227	 0.223
0.427	 0.227	 0.223
0.428	 0.228	 0.224
0.429	 0.228	 0.224
0.430	 0.229	 0.225
0.431	 0.230	 0.226
0.432	 0.230	 0.226
0.433	 0.231	 0.227
0.434	 0.231	 0.227
0.435	 0.232	 0.228
0.436	 0.232	 0.228
0.437	 0.233	 0.229
0.438	 0.233	 0.229
0.439	 0.234	 0.230
0.440	 0.234	 0.230
0.441	 0.235	 0.231
0.442	 0.235	 0.231
0.443	 0.236	 0.232
0.444	 0.236	 0.232
0.445	 0.237	 0.233
0.446	 0.237	 0.233
0.447	 0.238	 0.234
0.448	 0.239	 0.234
0.449	 0.239	 0.235
0.450	 0.240	 0.235
0.451	 0.240	 0.236
0.452	 0.241	 0.236
0.453	 0.241	 0.237
0.454	 0.242	 0.238
0.455	 0.242	 0.238
0.456	 0.243	 0.239
0.457	 0.243	 0.239
0.458	 0.244	 0.240
0.459	 0.244	 0.240
0.460	 0.245	 0.241
0.461	 0.245	 0.241
0.462	 0.246	 0.242
0.463	 0.247	 0.242
0.464	 0.247	 0.243
0.465	 0.248	 0.243
0.466	 0.248	 0.244
0.467	 0.249	 0.244
0.468	 0.249	 0.245
0.469	 0.250	 0.245
0.470	 0.250	 0.246
0.471	 0.251	 0.246
0.472	 0.251	 0.247
0.473	 0.252	 0.247
0.474	 0.252	 0.248
0.475	 0.253	 0.249
0.476	 0.253	 0.249
0.477	 0.254	 0.250
0.478	 0.255	 0.250
0.479	 0.255	 0.251
0.480	 0.256	 0.251
0.481	 0.256	 0.252
0.482	 0.257	 0.252
0.483	 0.257	 0.253
0.484	 0.258	 0.253
0.485	 0.258	 0.254
0.486	 0.259	 0.254
0.487	 0.259	 0.255
0.488	 0.260	 0.255
0.489	 0.260	 0.256
0.490	 0.261	 0.256
0.491	 0.261	 0.257
0.492	 0.262	 0.257
0.493	 0.263	 0.258
0.494	 0.263	 0.258
0.495	 0.264	 0.259
0.496	 0.264	 0.260
0.497	 0.265	 0.260
0.498	 0.265	 0.261
0.499	 0.266	 0.261
0.500	 0.266	 0.262
0.501	 0.267	 0.262
0.502	 0.267	 0.263
0.503	 0.268	 0.263
0.504	 0.268	 0.264
0.505	 0.269	 0.264
0.506	 0.269	 0.265
0.507	 0.270	 0.265
0.508	 0.271	 0.266
0.509	 0.271	 0.266
0.510	 0.272	 0.267
0.511	 0.272	 0.267
0.512	 0.273	 0.268
0.513	 0.273	 0.268
0.514	 0.274	 0.269
0.515	 0.274	 0.269
0.516	 0.275	 0.270
0.517	 0.275	 0.271
0.518	 0.276	 0.271
0.519	 0.276	 0.272
0.520	 0.277	 0.272
0.521	 0.277	 0.273
0.522	 0.278	 0.273
0.523	 0.278	 0.274
0.524	 0.279	 0.274
0.525	 0.280	 0.275
0.526	 0.280	 0.275
0.527	 0.281	 0.276
0.528	 0.281	 0.276
0.529	 0.282	 0.277
0.530	 0.282	 0.277
0.531	 0.283	 0.278
0.532	 0.283	 0.278
0.533	 0.284	 0.279
0.534	 0.284	 0.279
0.535	 0.285	 0.280
0.536	 0.285	 0.280
0.537	 0.286	 0.281
0.538	 0.286	 0.281
0.539	 0.287	 0.282
0.540	 0.288	 0.283
0.541	 0.288	 0.283
0.542	 0.289	 0.284
0.543	 0.289	 0.284
0.544	 0.290	 0.285
0.545	 0.290	 0.285
0.546	 0.291	 0.286
0.547	 0.291	 0.286
0.548	 0.292	 0.287
0.549	 0.292	 0.287
0.550	 0.293	 0.288
0.551	 0.293	 0.288
0.552	 0.294	 0.289
0.553	 0.294	 0.289
0.554	 0.295	 0.290
0.555	 0.296	 0.290
0.556	 0.296	 0.291
0.557	 0.297	 0.291
0.558	 0.297	 0.292
0.559	 0.298	 0.292
0.560	 0.298	 0.293
0.561	 0.299	 0.294
0.562	 0.299	 0.294
0.563	 0.300	 0.295
0.564	 0.300	 0.295
0.565	 0.301	 0.296
0.566	 0.301	 0.296
0.567	 0.302	 0.297
0.568	 0.302	 0.297
0.569	 0.303	 0.298
0.570	 0.304	 0.298
0.571	 0.304	 0.299
0.572	 0.305	 0.299
0.573	 0.305	 0.300
0.574	 0.306	 0.300
0.575	 0.306	 0.301
0.576	 0.307	 0.301
0.577	 0.307	 0.302
0.578	 0.308	 0.302
0.579	 0.308	 0.303
0.580	 0.309	 0.303
0.581	 0.309	 0.304
0.582	 0.310	 0.305
0.583	 0.310	 0.305
0.584	 0.311	 0.306
0.585	 0.312	 0.306
0.586	 0.312	 0.307
0.587	 0.313	 0.307
0.588	 0.313	 0.308
0.589	 0.314	 0.308
0.590	 0.314	 0.309
0.591	 0.315	 0.309
0.592	 0.315	 0.310
0.593	 0.316	 0.310
0.594	 0.316	 0.311
0.595	 0.317	 0.311
0.596	 0.317	 0.312
0.597	 0.318	 0.312
0.598	 0.318	 0.313
0.599	 0.319	 0.313
0.600	 0.320	 0.314
0.601	 0.320	 0.314
0.602	 0.321	 0.315
0.603	 0.321	 0.316
0.604	 0.322	 0.316
0.605	 0.322	 0.317
0.606	 0.323	 0.317
0.607	 0.323	 0.318
0.608	 0.324	 0.318
0.609	 0.324	 0.319
0.610	 0.325	 0.319
0.611	 0.325	 0.320
0.612	 0.326	 0.320
0.613	 0.326	 0.321
0.614	 0.327	 0.321
0.615	 0.327	 0.322
0.616	 0.328	 0.322
0.617	 0.329	 0.323
0.618	 0.329	 0.323
0.619	 0.330	 0.324
0.620	 0.330	 0.324
0.621	 0.331	 0.325
0.622	 0.331	 0.325
0.623	 0.332	 0.326
0.624	 0.332	 0.326
0.625	 0.333	 0.327
0.626	 0.333	 0.328
0.627	 0.334	 0.328
0.628	 0.334	 0.329
0.629	 0.335	 0.329
0.630	 0.335	 0.330
0.631	 0.336	 0.330
0.632	 0.337	 0.331
0.633	 0.337	 0.331
0.634	 0.338	 0.332
0.635	 0.338	 0.332
0.636	 0.339	 0.333
0.637	 0.339	 0.333
0.638	 0.340	 0.334
0.639	 0.340	 0.334
0.640	 0.341	 0.335
0.641	 0.341	 0.335
0.642	 0.342	 0.336
0.643	 0.342	 0.336
0.644	 0.343	 0.337
0.645	 0.343	 0.337
0.646	 0.344	 0.338
0.647	 0.345	 0.339
0.648	 0.345	 0.339
0.649	 0.346	 0.340
0.650	 0.346	 0.340
0.651	 0.347	 0.341
0.652	 0.347	 0.341
0.653	 0.348	 0.342
0.654	 0.348	 0.342
0.655	 0.349	 0.343
0.656	 0.349	 0.343
0.657	 0.350	 0.344
0.658	 0.350	 0.344
0.659	 0.351	 0.345
0.660	 0.351	 0.345
0.661	 0.352	 0.346
0.662	 0.353	 0.346
0.663	 0.353	 0.347
0.664	 0.354	 0.347
0.665	 0.354	 0.348
0.666	 0.355	 0.348
0.667	 0.355	 0.349
0.668	 0.356	 0.350
0.669	 0.356	 0.350
0.670	 0.357	 0.351
0.671	 0.357	 0.351
0.672	 0.358	 0.352
0.673	 0.358	 0.352
0.674	 0.359	 0.353
0.675	 0.359	 0.353
0.676	 0.360	 0.354
0.677	 0.361	 0.354
0.678	 0.361	 0.355
0.679	 0.362	 0.355
0.680	 0.362	 0.356
0.681	 0.363	 0.356
0.682	 0.363	 0.357
0.683	 0.364	 0.357
0.684	 0.364	 0.358
0.685	 0.365	 0.358
0.686	 0.365	 0.359
0.687	 0.366	 0.359
0.688	 0.366	 0.360
0.689	 0.367	 0.361
0.690	 0.367	 0.361
0.691	 0.368	 0.362
0.692	 0.368	 0.362
0.693	 0.369	 0.363
0.694	 0.370	 0.363
0.695	 0.370	 0.364
0.696	 0.371	 0.364
0.697	 0.371	 0.365
0.698	 0.372	 0.365
0.699	 0.372	 0.366
0.700	 0.373	 0.366
0.701	 0.373	 0.367
0.702	 0.374	 0.367
0.703	 0.374	 0.368
0.704	 0.375	 0.368
0.705	 0.375	 0.369
0.706	 0.376	 0.369
0.707	 0.376	 0.370
0.708	 0.377	 0.370
0.709	 0.378	 0.371
0.710	 0.378	 0.371
0.711	 0.379	 0.372
0.712	 0.379	 0.373
0.713	 0.380	 0.373
0.714	 0.380	 0.374
0.715	 0.381	 0.374
0.716	 0.381	 0.375
0.717	 0.382	 0.375
0.718	 0.382	 0.376
0.719	 0.383	 0.376
0.720	 0.383	 0.377
0.721	 0.384	 0.377
0.722	 0.384	 0.378
0.723	 0.385	 0.378
0.724	 0.386	 0.379
0.725	 0.386	 0.379
0.726	 0.387	 0.380
0.727	 0.387	 0.380
0.728	 0.388	 0.381
0.729	 0.388	 0.381
0.730	 0.389	 0.382
0.731	 0.389	 0.382
0.732	 0.390	 0.383
0.733	 0.390	 0.384
0.734	 0.391	 0.384
0.735	 0.391	 0.385
0.736	 0.392	 0.385
0.737	 0.392	 0.386
0.738	 0.393	 0.386
0.739	 0.394	 0.387
0.740	 0.394	 0.387
0.741	 0.395	 0.388
0.742	 0.395	 0.388
0.743	 0.396	 0.389
0.744	 0.396	 0.389
0.745	 0.397	 0.390
0.746	 0.397	 0.390
0.747	 0.398	 0.391
0.748	 0.398	 0.391
0.749	 0.399	 0.392
0.750	 0.399	 0.392
0.751	 0.400	 0.393
0.752	 0.400	 0.393
0.753	 0.401	 0.394
0.754	 0.402	 0.395
0.755	 0.402	 0.395
0.756	 0.403	 0.396
0.757	 0.403	 0.396
0.758	 0.404	 0.397
0.759	 0.404	 0.397
0.760	 0.405	 0.398
0.761	 0.405	 0.398
0.762	 0.406	 0.399
0.763	 0.406	 0.399
0.764	 0.407	 0.400
0.765	 0.407	 0.400
0.766	 0.408	 0.401
0.767	 0.408	 0.401
0.768	 0.409	 0.402
0.769	 0.409	 0.402
0.770	 0.410	 0.403
0.771	 0.411	 0.403
0.772	 0.411	 0.404
0.773	 0.412	 0.404
0.774	 0.412	 0.405
0.775	 0.413	 0.405
0.776	 0.413	 0.406
0.777	 0.414	 0.407
0.778	 0.414	 0.407
0.779	 0.415	 0.408
0.780	 0.415	 0.408
0.781	 0.416	 0.409
0.782	 0.416	 0.409
0.783	 0.417	 0.410
0.784	 0.417	 0.410
0.785	 0.418	 0.411
0.786	 0.419	 0.411
0.787	 0.419	 0.412
0.788	 0.420	 0.412
0.789	 0.420	 0.413
0.790	 0.421	 0.413
0.791	 0.421	 0.414
0.792	 0.422	 0.414
0.793	 0.422	 0.415
0.794	 0.423	 0.415
0.795	 0.423	 0.416
0.796	 0.424	 0.416
0.797	 0.424	 0.417
0.798	 0.425	 0.418
0.799	 0.425	 0.418
0.800	 0.426	 0.419
0.801	 0.427	 0.419
0.802	 0.427	 0.420
0.803	 0.428	 0.420
0.804	 0.428	 0.421
0.805	 0.429	 0.421
0.806	 0.429	 0.422
0.807	 0.430	 0.422
0.808	 0.430	 0.423
0.809	 0.431	 0.423
0.810	 0.431	 0.424
0.811	 0.432	 0.424
0.812	 0.432	 0.425
0.813	 0.433	 0.425
0.814	 0.433	 0.426
0.815	 0.434	 0.426
0.816	 0.435	 0.427
0.817	 0.435	 0.427
0.818	 0.436	 0.428
0.819	 0.436	 0.429
0.820	 0.437	 0.429
0.821	 0.437	 0.430
0.822	 0.438	 0.430
0.823	 0.438	 0.431
0.824	 0.439	 0.431
0.825	 0.439	 0.432
0.826	 0.440	 0.432
0.827	 0.440	 0.433
0.828	 0.441	 0.433
0.829	 0.441	 0.434
0.830	 0.442	 0.434
0.831	 0.443	 0.435
0.832	 0.443	 0.435
0.833	 0.444	 0.436
0.834	 0.444	 0.436
0.835	 0.445	 0.437
0.836	 0.445	 0.437
0.837	 0.446	 0.438
0.838	 0.446	 0.438
0.839	 0.447	 0.439
0.840	 0.447	 0.440
0.841	 0.448	 0.440
0.842	 0.448	 0.441
0.843	 0.449	 0.441
0.844	 0.449	 0.442
0.845	 0.450	 0.442
0.846	 0.450	 0.443
0.847	 0.451	 0.443
0.848	 0.452	 0.444
0.849	 0.452	 0.444
0.850	 0.453	 0.445
0.851	 0.453	 0.445
0.852	 0.454	 0.446
0.853	 0.454	 0.446
0.854	 0.455	 0.447
0.855	 0.455	 0.447
0.856	 0.456	 0.448
0.857	 0.456	 0.448
0.858	 0.457	 0.449
0.859	 0.457	 0.449
0.860	 0.458	 0.450
0.861	 0.458	 0.450
0.862	 0.459	 0.451
0.863	 0.460	 0.452
0.864	 0.460	 0.452
0.865	 0.461	 0.453
0.866	 0.461	 0.453
0.867	 0.462	 0.454
0.868	 0.462	 0.454
0.869	 0.463	 0.455
0.870	 0.463	 0.455
0.871	 0.464	 0.456
0.872	 0.464	 0.456
0.873	 0.465	 0.457
0.874	 0.465	 0.457
0.875	 0.466	 0.458
0.876	 0.466	 0.458
0.877	 0.467	 0.459
0.878	 0.468	 0.459
0.879	 0.468	 0.460
0.880	 0.469	 0.460
0.881	 0.469	 0.461
0.882	 0.470	 0.461
0.883	 0.470	 0.462
0.884	 0.471	 0.463
0.885	 0.471	 0.463
0.886	 0.472	 0.464
0.887	 0.472	 0.464
0.888	 0.473	 0.465
0.889	 0.473	 0.465
0.890	 0.474	 0.466
0.891	 0.474	 0.466
0.892	 0.475	 0.467
0.893	 0.476	 0.467
0.894	 0.476	 0.468
0.895	 0.477	 0.468
0.896	 0.477	 0.469
0.897	 0.478	 0.469
0.898	 0.478	 0.470
0.899	 0.479	 0.470
0.900	 0.479	 0.471
0.901	 0.480	 0.471
0.902	 0.480	 0.472
0.903	 0.481	 0.472
0.904	 0.481	 0.473
0.905	 0.482	 0.474
0.906	 0.482	 0.474
0.907	 0.483	 0.475
0.908	 0.484	 0.475
0.909	 0.484	 0.476
0.910	 0.485	 0.476
0.911	 0.485	 0.477
0.912	 0.486	 0.477
0.913	 0.486	 0.478
0.914	 0.487	 0.478
0.915	 0.487	 0.479
0.916	 0.488	 0.479
0.917	 0.488	 0.480
0.918	 0.489	 0.480
0.919	 0.489	 0.481
0.920	 0.490	 0.481
0.921	 0.490	 0.482
0.922	 0.491	 0.482
0.923	 0.492	 0.483
0.924	 0.492	 0.483
0.925	 0.493	 0.484
0.926	 0.493	 0.485
0.927	 0.494	 0.485
0.928	 0.494	 0.486
0.929	 0.495	 0.486
0.930	 0.495	 0.487
0.931	 0.496	 0.487
0.932	 0.496	 0.488
0.933	 0.497	 0.488
0.934	 0.497	 0.489
0.935	 0.498	 0.489
0.936	 0.498	 0.490
0.937	 0.499	 0.490
0.938	 0.499	 0.491
0.939	 0.500	 0.491
0.940	 0.501	 0.492
0.941	 0.501	 0.492
0.942	 0.502	 0.493
0.943	 0.502	 0.493
0.944	 0.503	 0.494
0.945	 0.503	 0.494
0.946	 0.504	 0.495
0.947	 0.504	 0.495
0.948	 0.505	 0.496
0.949	 0.505	 0.497
0.950	 0.506	 0.497
0.951	 0.506	 0.498
0.952	 0.507	 0.498
0.953	 0.507	 0.499
0.954	 0.508	 0.499
0.955	 0.509	 0.500
0.956	 0.509	 0.500
0.957	 0.510	 0.501
0.958	 0.510	 0.501
0.959	 0.511	 0.502
0.960	 0.511	 0.502
0.961	 0.512	 0.503
0.962	 0.512	 0.503
0.963	 0.513	 0.504
0.964	 0.513	 0.504
0.965	 0.514	 0.505
0.966	 0.514	 0.505
0.967	 0.515	 0.506
0.968	 0.515	 0.506
0.969	 0.516	 0.507
0.970	 0.517	 0.508
0.971	 0.517	 0.508
0.972	 0.518	 0.509
0.973	 0.518	 0.509
0.974	 0.519	 0.510
0.975	 0.519	 0.510
0.976	 0.520	 0.511
0.977	 0.520	 0.511
0.978	 0.521	 0.512
0.979	 0.521	 0.512
0.980	 0.522	 0.513
0.981	 0.522	 0.513
0.982	 0.523	 0.514
0.983	 0.523	 0.514
0.984	 0.524	 0.515
0.985	 0.525	 0.515
0.986	 0.525	 0.516
0.987	 0.526	 0.516
0.988	 0.526	 0.517
0.989	 0.527	 0.517
0.990	 0.527	 0.518
0.991	 0.528	 0.519
0.992	 0.528	 0.519
0.993	 0.529	 0.520
0.994	 0.529	 0.520
0.995	 0.530	 0.521
0.996	 0.530	 0.521
0.997	 0.531	 0.522
0.998	 0.531	 0.522
0.999	 0.532	 0.523
